defect_id,asset_id,defect_type,severity_at_raise,raised_date,attended_date,days_open,temporary_repair_applied,escalated,escalation_type,escalation_date
DFT-2026-00261,RL-CJTMLP-06,corrugation,2,2026-07-26,2026-08-01,6,false,false,,
DFT-2025-00262,PT-MAS-14,motor_fault,minor,2025-05-06,2025-05-28,22,false,false,,
DFT-2026-00263,PT-PER-05,obstruction,minor,2026-08-14,,24,false,false,,
DFT-2026-00264,SG-TRLAJJ-27,aspect_defect,critical,2026-02-09,2026-02-11,2,true,false,,
DFT-2025-00265,MST-TRLAJJ-38,foundation_defect,major,2025-06-16,2025-07-02,16,false,false,,
DFT-2026-00266,BL-PERABU-02,ballast_deficiency,minor,2026-08-02,,36,false,false,,
DFT-2026-00267,TO-MS-02,switch_wear,major,2026-05-20,2026-05-26,6,false,false,,
DFT-2025-00268,TC-STMPV-08,shunt_failure,critical,2025-09-26,2025-09-27,1,false,false,,
DFT-2025-00269,RL-ABUAVD-02,wear,2,2025-09-05,2025-09-10,5,false,false,,
DFT-2025-00270,RL-CGLWJ-11,weld_failure,3,2025-09-02,2025-09-26,24,false,true,speed_restriction,2025-09-16
DFT-2026-00271,PT-MSB-06,detection_failure,minor,2026-02-18,2026-03-10,20,false,false,,
DFT-2025-00272,SG-PONGPD-07,lamp_failure,minor,2025-04-24,2025-06-29,66,false,false,,
DFT-2026-00273,BL-BBQTNP-01,ballast_deficiency,critical,2026-08-14,2026-08-19,5,false,false,,
DFT-2025-00274,CW-MSMBM-03,burn_mark,major,2025-06-14,2025-06-24,10,false,false,,
DFT-2025-00275,BL-PVTBM-02,ballast_deficiency,critical,2025-04-14,2025-04-17,3,false,true,failure,2025-04-16
DFT-2026-00276,SL-WJCJ-03,cracked_sleeper,minor,2026-08-19,2026-09-02,14,false,false,,
DFT-2025-00277,OHE-CJ-01,hard_spot,minor,2025-12-08,2026-02-09,63,false,false,,
DFT-2026-00278,PT-AVD-04,obstruction,major,2026-08-08,2026-08-23,15,false,false,,
DFT-2026-00279,TO-TBM-04,crossing_wear,minor,2026-04-02,2026-05-01,29,true,false,,
DFT-2025-00280,RL-TITRL-28,wear,3,2025-04-02,2025-05-05,33,false,false,,
DFT-2026-00281,RL-PVTBM-11,weld_failure,3,2026-08-14,,24,false,false,,
DFT-2025-00282,TC-MJRPON-08,shunt_failure,major,2025-08-21,2025-09-05,15,false,false,,
DFT-2026-00283,RL-MSBMS-05,corrugation,3,2026-06-14,2026-07-16,32,true,false,,
DFT-2026-00284,PT-TBM-07,detection_failure,minor,2026-04-26,2026-07-01,66,false,false,,
DFT-2025-00285,RL-PONGPD-09,wear,3,2025-06-26,2025-09-04,70,false,false,,
DFT-2026-00286,SG-TRLAJJ-17,aspect_defect,minor,2026-07-17,2026-08-27,41,false,false,,
DFT-2025-00287,INS-MSMBM-04,flashover_mark,major,2025-10-19,2025-10-27,8,false,false,,
DFT-2026-00288,SG-TRLAJJ-13,lamp_failure,minor,2026-08-20,,18,true,false,,
DFT-2026-00289,BL-PVTBM-01,fouling,major,2026-01-27,2026-02-14,18,false,false,,
DFT-2026-00290,SG-TKOAJJ-03,lamp_failure,minor,2026-04-08,2026-05-22,44,false,false,,
DFT-2025-00291,SL-MASBBQ-03,cracked_sleeper,minor,2025-10-29,2025-12-18,50,false,true,speed_restriction,2025-11-04
DFT-2026-00292,SG-AVDTI-12,lamp_failure,minor,2026-02-10,2026-04-05,54,false,false,,
DFT-2025-00293,RL-TRLAJJ-05,weld_failure,2,2025-12-11,2025-12-28,17,true,false,,
DFT-2025-00294,SG-AVDTI-08,aspect_defect,minor,2025-07-15,2025-07-27,12,true,false,,
DFT-2026-00295,TC-TKOAJJ-03,bonding_defect,minor,2026-07-04,2026-08-10,37,false,false,,
DFT-2026-00296,TC-TRLAJJ-43,shunt_failure,minor,2026-07-19,,50,true,true,punctuality_incident,2026-08-05
DFT-2025-00297,SL-STMPV-06,cracked_sleeper,major,2025-10-03,2025-10-14,11,false,false,,
DFT-2026-00298,PT-ENR-03,motor_fault,major,2026-03-08,2026-03-18,10,false,false,,
DFT-2026-00299,AC-PERABU-02,head_fault,minor,2026-05-05,2026-07-12,68,false,false,,
DFT-2026-00300,TO-MAS-10,crossing_wear,minor,2026-07-02,2026-07-13,11,false,true,speed_restriction,2026-07-09
DFT-2026-00301,BR-PERABU-01,bearing_defect,major,2026-04-02,2026-04-22,20,true,false,,
DFT-2025-00302,RL-PERABU-21,corrugation,2,2025-09-28,2025-10-15,17,false,false,,
DFT-2025-00303,RL-MSBMS-04,rail_flaw,3,2025-09-25,2025-12-08,74,false,true,failure,2025-10-23
DFT-2025-00304,INS-MJRPON-02,cracked_insulator,minor,2025-06-28,2025-08-15,48,false,false,,
DFT-2025-00305,AC-TRLAJJ-01,reset_failure,minor,2025-08-24,2025-10-05,42,false,false,,
DFT-2026-00306,SL-TITRL-09,cracked_sleeper,minor,2026-05-15,2026-06-12,28,true,false,,
DFT-2026-00307,MST-PVTBM-02,corrosion,major,2026-04-20,2026-05-11,21,false,false,,
DFT-2025-00308,SG-TRLAJJ-11,aspect_defect,minor,2025-09-07,2025-10-02,25,false,false,,
DFT-2026-00309,SL-ENRMJR-08,cracked_sleeper,minor,2026-04-14,2026-06-09,56,false,false,,
DFT-2026-00310,SL-PVTBM-01,fastening_failure,critical,2026-01-24,2026-01-27,3,true,false,,
DFT-2025-00311,BL-MBMGI-04,drainage_choke,minor,2025-05-07,2025-07-14,68,false,false,,
DFT-2026-00312,SG-STMPV-03,aspect_defect,minor,2026-02-02,2026-03-15,41,true,false,,
DFT-2026-00313,MST-MJRPON-02,corrosion,minor,2026-01-16,2026-02-10,25,true,false,,
DFT-2025-00314,RL-MBMGI-08,weld_failure,2,2025-11-21,2025-11-27,6,false,false,,
DFT-2026-00315,RL-TNPENR-05,corrugation,2,2026-02-11,2026-03-05,22,false,false,,
DFT-2026-00316,OHE-TRLAJJ-09,hard_spot,critical,2026-06-25,2026-06-30,5,false,false,,
DFT-2025-00317,RL-TNPENR-04,rail_flaw,3,2025-08-30,2025-10-08,39,false,true,speed_restriction,2025-09-19
DFT-2025-00318,MST-MBMGI-02,foundation_defect,minor,2025-05-14,2025-06-14,31,true,true,failure,2025-05-27
DFT-2026-00319,MST-ENRMJR-01,foundation_defect,critical,2026-04-25,2026-04-28,3,false,false,,
DFT-2026-00320,SL-PVTBM-03,cracked_sleeper,major,2026-05-27,2026-06-13,17,true,false,,
DFT-2025-00321,BL-TRLAJJ-27,drainage_choke,minor,2025-06-16,2025-07-04,18,false,false,,
DFT-2026-00322,MST-AVDTI-08,corrosion,major,2026-08-20,,18,false,false,,
DFT-2026-00323,SL-PVTBM-06,fastening_failure,major,2026-07-07,2026-07-28,21,false,false,,
DFT-2025-00324,BL-MJRPON-01,ballast_deficiency,minor,2025-10-23,2025-11-15,23,false,false,,
DFT-2026-00325,RL-TRLAJJ-09,rail_flaw,2,2026-01-15,2026-01-21,6,true,false,,
DFT-2025-00326,INS-BBQPER-02,cracked_insulator,critical,2025-07-29,2025-08-04,6,false,false,,
DFT-2026-00327,SL-PERABU-04,cracked_sleeper,major,2026-08-23,2026-09-04,12,true,true,punctuality_incident,2026-08-29
DFT-2026-00328,RL-GISTM-04,rail_flaw,1,2026-07-30,2026-08-06,7,false,false,,
DFT-2026-00329,RL-MSMBM-17,wear,2,2026-04-23,2026-05-07,14,false,true,speed_restriction,2026-04-29
DFT-2025-00330,SL-PERABU-02,cracked_sleeper,minor,2025-10-04,2025-10-23,19,false,true,failure,2025-10-13
DFT-2025-00331,SL-TRLAJJ-05,fastening_failure,major,2025-09-22,2025-10-13,21,true,false,,
DFT-2026-00332,SS-TBM-01,equipment_fault,minor,2026-08-16,,22,false,false,,
DFT-2026-00333,INS-PERABU-01,flashover_mark,minor,2026-01-09,2026-03-01,51,true,false,,
DFT-2025-00334,CW-TRLAJJ-22,wire_wear,major,2025-10-19,2025-11-01,13,false,false,,
DFT-2026-00335,MST-PERABU-13,foundation_defect,minor,2026-09-05,,2,false,false,,
DFT-2026-00336,PT-CJ-01,motor_fault,minor,2026-04-28,2026-05-17,19,false,false,,
DFT-2026-00337,OHE-MSMBM-13,height_stagger,minor,2026-04-06,2026-05-28,52,false,true,failure,2026-05-03
DFT-2026-00338,CW-PERABU-11,wire_wear,critical,2026-05-06,2026-05-08,2,false,false,,
DFT-2026-00339,OHE-MSB-04,hard_spot,minor,2026-01-31,2026-03-26,54,false,false,,
DFT-2025-00340,SL-WJCJ-03,cracked_sleeper,major,2025-07-04,2025-07-09,5,false,true,punctuality_incident,2025-07-07
DFT-2025-00341,PT-MS-03,obstruction,minor,2025-04-24,2025-06-30,67,false,false,,
DFT-2026-00342,OHE-MBMGI-03,hard_spot,minor,2026-06-21,2026-08-30,70,false,false,,
DFT-2025-00343,AC-MSMBM-02,reset_failure,major,2025-03-20,2025-04-02,13,false,false,,
DFT-2026-00344,IL-MSB-01,relay_fault,critical,2026-06-12,2026-06-14,2,false,false,,
DFT-2025-00345,IL-TRL-01,relay_fault,major,2025-03-17,2025-03-25,8,true,false,,
DFT-2025-00346,OHE-MJRPON-08,height_stagger,minor,2025-10-22,2025-11-22,31,true,true,failure,2025-11-01
DFT-2025-00347,TO-AVD-04,switch_wear,minor,2025-06-14,2025-07-01,17,false,false,,
DFT-2026-00348,PT-TNP-06,obstruction,major,2026-06-09,2026-06-16,7,true,false,,
DFT-2026-00349,OHE-TRLAJJ-11,hard_spot,major,2026-01-11,2026-01-19,8,true,false,,
DFT-2025-00350,TO-CGL-01,switch_wear,minor,2025-06-03,2025-06-28,25,true,false,,
DFT-2026-00351,RL-AVDTI-03,weld_failure,1,2026-02-20,2026-02-24,4,true,false,,
DFT-2025-00352,OHE-TITRL-01,height_stagger,minor,2025-08-23,2025-10-25,63,false,true,failure,2025-09-22
DFT-2025-00353,MST-MASBBQ-02,corrosion,minor,2025-09-09,2025-10-27,48,true,false,,
DFT-2026-00354,MST-PONGPD-05,corrosion,minor,2026-07-10,2026-07-29,19,true,false,,
DFT-2025-00355,OHE-MASBBQ-03,hard_spot,minor,2025-11-26,2026-02-04,70,false,false,,
DFT-2026-00356,RL-TITRL-23,rail_flaw,3,2026-06-10,2026-08-09,60,false,true,speed_restriction,2026-06-14
DFT-2025-00357,BL-MJRPON-02,drainage_choke,minor,2025-05-01,2025-05-20,19,false,false,,
DFT-2025-00358,TC-TRLAJJ-18,shunt_failure,minor,2025-07-03,2025-07-17,14,true,false,,
DFT-2026-00359,SL-TNPENR-01,fastening_failure,minor,2026-01-01,2026-02-26,56,false,false,,
DFT-2025-00360,BL-PVTBM-01,ballast_deficiency,minor,2025-03-26,2025-05-09,44,false,false,,
DFT-2026-00361,BL-TRLAJJ-11,drainage_choke,major,2026-05-20,2026-06-09,20,true,false,,
DFT-2026-00362,RL-TNPENR-03,corrugation,2,2026-08-14,2026-08-29,15,false,true,failure,2026-08-20
DFT-2025-00363,RL-BBQPER-05,rail_flaw,IMDT,2025-06-29,2025-07-01,2,false,false,,
DFT-2026-00364,RL-WJCJ-07,rail_flaw,3,2026-01-17,2026-03-13,55,false,false,,
DFT-2025-00365,PT-MAS-08,obstruction,minor,2025-09-08,2025-11-16,69,false,false,,
DFT-2026-00366,BL-BBQ-06,ballast_deficiency,major,2026-05-07,2026-05-21,14,false,false,,
DFT-2026-00367,OHE-MS-04,height_stagger,minor,2026-02-17,2026-03-25,36,false,false,,
DFT-2026-00368,BL-PERABU-08,fouling,major,2026-07-23,2026-08-06,14,true,false,,
DFT-2025-00369,RL-STMPV-14,weld_failure,2,2025-08-24,2025-08-29,5,false,false,,
DFT-2025-00370,TO-TBM-05,gauge_defect,minor,2025-12-12,2026-01-28,47,false,false,,
DFT-2026-00371,CW-MSMBM-07,wire_wear,minor,2026-03-07,2026-05-10,64,false,false,,
DFT-2025-00372,RL-PONGPD-05,rail_flaw,3,2025-12-01,2026-01-28,58,false,false,,
DFT-2026-00373,RL-MSMBM-10,rail_flaw,3,2026-08-22,,16,false,false,,
DFT-2025-00374,BL-PER-01,fouling,minor,2025-11-14,2025-12-31,47,false,false,,
DFT-2025-00375,MST-TITRL-15,foundation_defect,minor,2025-07-05,2025-09-13,70,false,false,,
DFT-2025-00376,OHE-MAS-02,height_stagger,major,2025-11-22,2025-12-03,11,false,false,,
DFT-2025-00377,OHE-ABUAVD-12,hard_spot,major,2025-09-06,2025-09-17,11,true,false,,
DFT-2025-00378,TO-TNP-05,switch_wear,major,2025-04-02,2025-04-24,22,false,false,,
DFT-2026-00379,INS-MSBMS-01,flashover_mark,major,2026-02-16,2026-02-28,12,true,false,,
DFT-2026-00380,SL-MASBBQ-02,fastening_failure,minor,2026-08-19,,19,false,false,,
DFT-2025-00381,TC-TRLAJJ-19,shunt_failure,major,2025-10-28,2025-11-12,15,false,false,,
DFT-2025-00382,RL-TITRL-05,rail_flaw,2,2025-08-19,2025-09-03,15,false,true,speed_restriction,2025-08-27
DFT-2025-00383,INS-PVTBM-04,cracked_insulator,minor,2025-11-10,2025-12-13,33,false,false,,
DFT-2026-00384,SL-PONGPD-06,fastening_failure,minor,2026-06-18,2026-08-23,66,false,true,speed_restriction,2026-08-02
DFT-2025-00385,INS-STMPV-04,flashover_mark,minor,2025-11-27,2025-12-18,21,true,false,,
DFT-2025-00386,TO-CGL-01,crossing_wear,minor,2025-05-24,2025-06-07,14,true,false,,
DFT-2025-00387,CW-TRLAJJ-14,wire_wear,minor,2025-05-03,2025-06-05,33,false,false,,
DFT-2025-00388,OHE-MSMBM-08,hard_spot,major,2025-08-15,2025-08-31,16,false,false,,
DFT-2025-00389,BL-TBM-02,ballast_deficiency,minor,2025-09-17,2025-09-30,13,false,false,,
DFT-2025-00390,BL-TRLAJJ-32,ballast_deficiency,minor,2025-12-25,2026-03-05,70,false,false,,
DFT-2025-00391,AC-CGLWJ-04,head_fault,minor,2025-05-05,2025-05-31,26,false,false,,
DFT-2025-00392,SL-ABUAVD-05,fastening_failure,critical,2025-10-28,2025-11-01,4,false,true,speed_restriction,2025-10-29
DFT-2025-00393,OHE-BBQPER-03,hard_spot,critical,2025-05-02,2025-05-03,1,true,false,,
DFT-2026-00394,SG-MSMBM-07,aspect_defect,critical,2026-05-24,2026-05-29,5,false,false,,
DFT-2025-00395,RL-MSBMS-04,weld_failure,2,2025-11-30,2025-12-13,13,false,true,failure,2025-12-08
DFT-2025-00396,PT-MS-09,motor_fault,critical,2025-04-21,2025-04-24,3,false,false,,
DFT-2026-00397,SL-ABUAVD-03,fastening_failure,critical,2026-02-25,2026-02-27,2,false,false,,
DFT-2026-00398,MST-TRLAJJ-12,foundation_defect,minor,2026-06-06,2026-06-19,13,false,false,,
DFT-2026-00399,SG-MSBMS-07,lamp_failure,minor,2026-03-07,2026-05-16,70,false,true,punctuality_incident,2026-05-16
DFT-2025-00400,TO-MAS-01,crossing_wear,minor,2025-06-07,2025-06-26,19,false,false,,
DFT-2026-00401,PT-MAS-15,detection_failure,minor,2026-04-13,2026-06-02,50,true,false,,
DFT-2025-00402,MST-MJRPON-02,foundation_defect,minor,2025-08-18,2025-10-20,63,false,false,,
DFT-2025-00403,SL-PONGPD-06,cracked_sleeper,minor,2025-08-13,2025-10-02,50,true,false,,
DFT-2025-00404,TC-ENRMJR-01,shunt_failure,major,2025-11-23,2025-12-13,20,false,false,,
DFT-2026-00405,BL-PERABU-12,fouling,major,2026-03-14,2026-03-19,5,false,false,,
DFT-2026-00406,SG-MASBBQ-03,aspect_defect,minor,2026-05-09,2026-07-18,70,true,false,,
DFT-2025-00407,OHE-MSMBM-06,height_stagger,major,2025-06-17,2025-07-05,18,false,false,,
DFT-2025-00408,BR-TRLAJJ-02,bearing_defect,minor,2025-04-26,2025-05-27,31,false,true,failure,2025-05-12
DFT-2026-00409,OHE-ENR-02,hard_spot,minor,2026-05-29,2026-06-16,18,false,false,,
DFT-2025-00410,RL-MSMBM-13,rail_flaw,1,2025-11-02,2025-11-06,4,false,false,,
DFT-2025-00411,RL-MJRPON-10,rail_flaw,1,2025-03-28,2025-04-01,4,false,false,,
DFT-2025-00412,CW-PONGPD-05,wire_wear,critical,2025-12-24,2025-12-25,1,false,false,,
DFT-2025-00413,RL-TRLAJJ-43,corrugation,2,2025-09-14,2025-09-19,5,false,false,,
DFT-2025-00414,BL-MAS-08,ballast_deficiency,minor,2025-06-08,2025-07-07,29,false,true,speed_restriction,2025-06-12
DFT-2025-00415,SL-MSBMS-06,fastening_failure,minor,2025-09-17,2025-11-16,60,false,true,speed_restriction,2025-10-22
DFT-2026-00416,AC-AVDTI-04,reset_failure,critical,2026-07-22,2026-07-28,6,false,true,failure,2026-07-26
DFT-2026-00417,BL-BBQ-06,ballast_deficiency,major,2026-01-31,2026-02-11,11,false,true,speed_restriction,2026-02-10
DFT-2026-00418,PT-PER-04,obstruction,major,2026-03-23,2026-04-02,10,false,false,,
DFT-2026-00419,SG-ENRMJR-02,aspect_defect,major,2026-03-15,2026-03-27,12,false,false,,
DFT-2025-00420,AC-TRLAJJ-15,head_fault,major,2025-08-26,2025-09-09,14,false,true,punctuality_incident,2025-09-04
DFT-2026-00421,RL-MJRPON-06,corrugation,3,2026-08-06,,32,false,false,,
DFT-2025-00422,AC-TRLAJJ-12,head_fault,minor,2025-08-29,2025-11-04,67,false,false,,
DFT-2025-00423,SG-MBMGI-03,lamp_failure,minor,2025-08-17,2025-10-11,55,true,true,failure,2025-09-05
DFT-2026-00424,SL-TRLAJJ-10,cracked_sleeper,minor,2026-01-06,2026-03-16,69,false,false,,
DFT-2025-00425,RL-TITRL-15,wear,3,2025-04-28,2025-05-15,17,false,false,,
DFT-2025-00426,SG-PVTBM-04,lamp_failure,critical,2025-06-02,2025-06-09,7,true,false,,
DFT-2025-00427,IL-GPD-01,relay_fault,minor,2025-12-21,2026-02-23,64,true,false,,
DFT-2025-00428,TO-ENR-05,switch_wear,major,2025-03-16,2025-03-26,10,true,true,punctuality_incident,2025-03-22
DFT-2026-00429,RL-MBMGI-03,wear,2,2026-08-14,2026-08-21,7,false,false,,
DFT-2026-00430,OHE-TITRL-14,height_stagger,minor,2026-01-04,2026-03-09,64,false,false,,
DFT-2025-00431,INS-BBQPER-04,cracked_insulator,minor,2025-10-10,2025-12-12,63,true,true,punctuality_incident,2025-11-03
DFT-2026-00432,PT-TBM-05,detection_failure,major,2026-04-20,2026-04-28,8,false,false,,
DFT-2025-00433,RL-MSMBM-06,weld_failure,3,2025-03-17,2025-05-15,59,false,false,,
DFT-2026-00434,TO-AJJ-12,gauge_defect,minor,2026-08-31,,7,true,false,,
DFT-2025-00435,RL-MJRPON-07,wear,3,2025-09-18,2025-11-14,57,false,true,failure,2025-10-18
DFT-2025-00436,TC-TRLAJJ-36,bonding_defect,minor,2025-12-19,2026-02-19,62,false,false,,
DFT-2025-00437,BL-PER-03,fouling,minor,2025-10-17,2025-11-16,30,true,false,,
DFT-2025-00438,SL-AVDTI-08,cracked_sleeper,major,2025-05-02,2025-05-14,12,true,false,,
DFT-2025-00439,RL-MJRPON-01,wear,3,2025-05-08,2025-07-12,65,true,false,,
DFT-2025-00440,TO-MSB-11,crossing_wear,major,2025-10-18,2025-11-08,21,true,false,,
DFT-2025-00441,OHE-TRLAJJ-03,hard_spot,minor,2025-04-27,2025-05-07,10,false,false,,
DFT-2025-00442,RL-ABUAVD-14,rail_flaw,1,2025-07-23,2025-07-29,6,true,false,,
DFT-2025-00443,TC-PONGPD-07,shunt_failure,minor,2025-09-27,2025-11-05,39,false,false,,
DFT-2026-00444,TC-PERABU-07,bonding_defect,critical,2026-03-17,2026-03-24,7,true,false,,
DFT-2025-00445,TO-MAS-01,gauge_defect,minor,2025-08-27,2025-09-11,15,true,false,,
DFT-2025-00446,RL-PERABU-16,corrugation,IMDT,2025-08-26,2025-08-28,2,true,false,,
DFT-2026-00447,RL-TNPENR-03,rail_flaw,2,2026-04-07,2026-04-26,19,false,false,,
DFT-2026-00448,SL-MASBBQ-01,cracked_sleeper,major,2026-04-05,2026-04-10,5,true,false,,
DFT-2026-00449,SG-ABUAVD-01,lamp_failure,major,2026-01-07,2026-01-24,17,false,false,,
DFT-2026-00450,SL-PONGPD-02,fastening_failure,minor,2026-06-29,2026-09-02,65,false,true,speed_restriction,2026-08-06
DFT-2025-00451,RL-BBQPER-08,wear,3,2025-08-24,2025-10-06,43,true,false,,
DFT-2026-00452,SL-PVTBM-08,fastening_failure,major,2026-04-21,2026-05-13,22,false,true,speed_restriction,2026-04-24
DFT-2026-00453,TC-ABUAVD-04,bonding_defect,minor,2026-01-30,2026-03-10,39,true,false,,
DFT-2026-00454,BL-TBM-02,ballast_deficiency,minor,2026-03-01,2026-04-20,50,true,false,,
DFT-2026-00455,INS-TRLAJJ-01,cracked_insulator,minor,2026-08-01,,37,false,true,punctuality_incident,2026-08-05
DFT-2026-00456,RL-TRLAJJ-47,wear,3,2026-06-19,2026-08-25,67,true,false,,
DFT-2025-00457,SL-TRLAJJ-23,cracked_sleeper,minor,2025-08-21,2025-09-09,19,false,false,,
DFT-2026-00458,TO-BBQ-07,crossing_wear,major,2026-04-01,2026-04-13,12,false,false,,
DFT-2025-00459,OHE-ENR-01,hard_spot,major,2025-06-04,2025-06-20,16,true,false,,
DFT-2025-00460,SL-PERABU-04,fastening_failure,critical,2025-03-21,2025-03-24,3,true,false,,
DFT-2025-00461,BL-MAS-09,drainage_choke,minor,2025-08-08,2025-09-01,24,false,false,,
DFT-2026-00462,RL-MSBMS-11,corrugation,3,2026-08-18,2026-09-02,15,false,false,,
DFT-2025-00463,OHE-PERABU-04,height_stagger,major,2025-05-03,2025-05-22,19,false,false,,
DFT-2025-00464,RL-TRLAJJ-25,wear,2,2025-10-15,2025-11-02,18,true,false,,
DFT-2025-00465,BL-TITRL-11,ballast_deficiency,major,2025-12-30,2026-01-10,11,false,false,,
DFT-2025-00466,RL-TNPENR-14,rail_flaw,3,2025-06-16,2025-07-10,24,false,false,,
DFT-2025-00467,OHE-AVDTI-07,hard_spot,minor,2025-08-21,2025-10-04,44,false,false,,
DFT-2025-00468,AC-AVDTI-01,reset_failure,minor,2025-08-04,2025-09-01,28,true,false,,
DFT-2026-00469,AC-CGLWJ-02,reset_failure,minor,2026-08-17,,21,true,false,,
DFT-2026-00470,TC-TRLAJJ-27,shunt_failure,minor,2026-04-28,2026-05-12,14,false,false,,
DFT-2026-00471,INS-BBQPER-02,flashover_mark,minor,2026-06-30,2026-08-24,55,false,true,failure,2026-08-16
DFT-2025-00472,SL-MASBBQ-04,cracked_sleeper,minor,2025-12-05,2026-01-21,47,false,true,speed_restriction,2026-01-05
DFT-2026-00473,AC-TNPENR-03,reset_failure,major,2026-05-17,2026-06-07,21,true,false,,
DFT-2026-00474,RL-STMPV-13,weld_failure,2,2026-08-09,2026-08-19,10,false,false,,
DFT-2026-00475,MST-MSBMS-08,foundation_defect,minor,2026-04-23,2026-06-01,39,false,false,,
DFT-2026-00476,TC-TITRL-11,shunt_failure,major,2026-05-22,2026-05-27,5,false,false,,
DFT-2025-00477,TO-TNP-02,crossing_wear,minor,2025-11-04,2025-11-16,12,false,false,,
DFT-2025-00478,INS-CGLWJ-05,cracked_insulator,major,2025-10-31,2025-11-16,16,false,true,punctuality_incident,2025-11-01
DFT-2026-00479,RL-TRLAJJ-55,rail_flaw,3,2026-09-04,,3,true,false,,
DFT-2026-00480,TO-PER-05,crossing_wear,minor,2026-07-22,,47,false,false,,
DFT-2026-00481,RL-TRLAJJ-43,corrugation,3,2026-06-11,2026-07-27,46,true,false,,
DFT-2025-00482,BL-TRLAJJ-04,drainage_choke,minor,2025-05-20,2025-07-13,54,false,false,,
DFT-2026-00483,SG-PERABU-15,lamp_failure,major,2026-04-27,2026-05-10,13,true,true,punctuality_incident,2026-04-29
DFT-2025-00484,TO-PER-05,crossing_wear,major,2025-08-09,2025-08-25,16,true,false,,
DFT-2026-00485,SL-MSBMS-04,fastening_failure,major,2026-02-06,2026-02-22,16,false,false,,
DFT-2025-00486,SL-CGLWJ-06,fastening_failure,minor,2025-04-24,2025-06-22,59,true,false,,
DFT-2025-00487,MST-TRLAJJ-38,corrosion,minor,2025-10-19,2025-12-26,68,false,true,punctuality_incident,2025-11-17
DFT-2026-00488,SL-MASBBQ-01,fastening_failure,critical,2026-08-24,2026-08-27,3,true,false,,
DFT-2026-00489,OHE-TRLAJJ-0402,hard_spot,minor,2026-02-16,2026-04-15,58,false,false,,
DFT-2026-00490,TC-TRLAJJ-04,bonding_defect,minor,2026-09-04,,3,false,false,,
DFT-2025-00491,SL-PVTBM-08,fastening_failure,major,2025-04-18,2025-04-26,8,false,false,,
DFT-2025-00492,TO-TBM-02,crossing_wear,critical,2025-04-24,2025-04-25,1,false,false,,
DFT-2025-00493,RL-PVTBM-04,weld_failure,3,2025-08-02,2025-10-07,66,false,false,,
DFT-2025-00494,TC-ABUAVD-05,shunt_failure,minor,2025-04-08,2025-06-17,70,false,true,punctuality_incident,2025-05-18
DFT-2025-00495,SL-PONGPD-08,fastening_failure,major,2025-07-30,2025-08-16,17,false,true,speed_restriction,2025-08-06
DFT-2026-00496,BL-BBQTNP-01,ballast_deficiency,major,2026-08-26,2026-09-01,6,true,false,,
DFT-2025-00497,TO-MAS-15,crossing_wear,minor,2025-09-07,2025-10-05,28,false,true,speed_restriction,2025-09-12
DFT-2026-00498,BL-TNP-03,ballast_deficiency,minor,2026-09-03,,4,false,false,,
DFT-2026-00499,PT-TNP-05,obstruction,major,2026-06-08,2026-06-22,14,false,false,,
DFT-2025-00500,PT-TNP-06,obstruction,minor,2025-05-10,2025-06-24,45,false,false,,
DFT-2026-00501,RL-MJRPON-05,weld_failure,1,2026-07-26,2026-07-30,4,false,false,,
DFT-2026-00502,CW-PERABU-09,burn_mark,minor,2026-08-23,,15,false,false,,
DFT-2026-00503,OHE-BBQTNP-01,height_stagger,minor,2026-08-25,,13,false,false,,
DFT-2025-00504,SG-TITRL-15,aspect_defect,minor,2025-10-16,2025-11-17,32,false,false,,
DFT-2025-00505,OHE-TRLAJJ-30,height_stagger,minor,2025-04-20,2025-05-31,41,false,false,,
DFT-2026-00506,AC-MASBBQ-02,reset_failure,minor,2026-08-06,2026-08-30,24,false,false,,
DFT-2025-00507,OHE-MSB-03,hard_spot,minor,2025-05-13,2025-07-10,58,false,false,,
DFT-2026-00508,MST-AVDTI-03,corrosion,major,2026-03-07,2026-03-25,18,true,false,,
DFT-2026-00509,MST-TRLAJJ-43,corrosion,critical,2026-01-01,2026-01-04,3,false,false,,
DFT-2026-00510,RL-MSMBM-08,rail_flaw,3,2026-05-02,2026-06-01,30,false,false,,
DFT-2026-00511,INS-AVDTI-07,flashover_mark,major,2026-08-09,2026-08-20,11,false,false,,
DFT-2025-00512,RL-GISTM-02,wear,2,2025-03-24,2025-04-17,24,false,true,punctuality_incident,2025-03-29
