block_id,block_section_id,tasks_included,departments,merge_group_id,requested_start,requested_duration_min,sanctioned_start,sanctioned_duration_min,actual_start,actual_end,availed,overrun_min,overrun_reason,crew_id,machine_id,weather,season,was_merged
BLK-2026-00119,MAS-BBQ-UP_SUB,SNT-2026-00757;ENG-2026-04970;ENG-2026-04383,ENG;SNT,MG-2026-0021,2026-05-16 03:15,414,2026-05-16 03:00,510,2026-05-16 02:55,2026-05-16 11:00,true,-25,none,ENG-TNP-C,,clear,normal,true
BLK-2025-00120,PON-GPD-UP,SNT-2025-01351,SNT,,2025-11-06 00:45,109,2025-11-06 00:45,132,2025-11-06 00:53,2025-11-06 03:19,true,14,crew_short,SNT-MSB-A,,heavy_rain,monsoon,false
BLK-2026-00121,MBM-GI-UP_SUB,ENG-2026-04107,ENG,,2026-08-31 02:30,264,2026-08-31 02:45,311,2026-08-31 02:52,2026-08-31 08:07,true,4,none,ENG-MJR-A,,clear,normal,false
BLK-2025-00122,TKO-AJJ-SINGLE,SNT-2025-01497,SNT,,2025-12-17 03:30,40,2025-12-17 03:30,48,,,false,,,SNT-PER-B,,clear,monsoon,false
BLK-2026-00123,BBQ-PER-UP,SNT-2026-01529,SNT,,2026-02-26 01:30,56,2026-02-26 01:45,66,2026-02-26 01:42,2026-02-26 02:51,true,3,none,SNT-AJJ-A,,clear,normal,false
BLK-2026-00124,AVD-TI-UP_SUB,TRD-2026-01157,TRD,,2026-04-11 01:45,168,2026-04-11 01:45,196,,,false,,,TRD-AVD-C,OHE-TC-02,clear,normal,false
BLK-2025-00125,MS-MBM-UP_SUB,ENG-2025-05384,ENG,,2025-12-18 00:30,230,2025-12-18 00:15,282,2025-12-18 00:16,2025-12-18 04:19,true,-39,none,ENG-PER-A,,rain,monsoon,false
BLK-2026-00126,MS-MBM-UP_SUB,TRD-2026-01716,TRD,,2026-07-22 01:45,118,2026-07-22 02:00,140,2026-07-22 01:58,2026-07-22 03:51,true,-27,none,TRD-AJJ-C,OHE-TC-06,clear,normal,false
BLK-2026-00127,AVD-TI-DN,ENG-2026-04366,ENG,,2026-03-09 02:30,241,2026-03-09 02:45,284,2026-03-09 02:53,2026-03-09 07:45,true,8,none,ENG-GPD-B,RGM-SR-01,clear,normal,false
BLK-2026-00128,CGL-WJ-SINGLE,ENG-2026-04226,ENG,,2026-07-27 02:00,519,2026-07-27 01:45,600,2026-07-27 01:47,2026-07-27 12:18,true,31,weather,ENG-CGL-B,,rain,normal,false
BLK-2025-00129,BBQ-PER-UP_SUB,SNT-2025-00578,SNT,,2025-11-27 02:15,89,2025-11-27 02:15,113,,,false,,,SNT-MAS-A,,clear,monsoon,false
BLK-2025-00130,ABU-AVD-UP_SUB,SNT-2025-00536,SNT,,2025-12-02 02:15,46,2025-12-02 02:00,54,2025-12-02 01:52,2025-12-02 02:51,true,5,none,SNT-AJJ-A,,rain,monsoon,false
BLK-2026-00131,ABU-AVD-UP,TRD-2026-01385,TRD,,2026-02-13 00:15,354,2026-02-13 00:00,428,2026-02-13 00:04,2026-02-13 07:17,true,5,none,TRD-ENR-C,OHE-TC-08,rain,normal,false
BLK-2026-00132,ENR-MJR-UP,ENG-2026-04893,ENG,,2026-06-02 02:30,208,2026-06-02 02:30,247,2026-06-02 02:45,2026-06-02 07:20,true,28,weather,ENG-STM-B,RGM-SR-01,heavy_rain,normal,false
BLK-2025-00133,ABU-AVD-DN_SUB,ENG-2025-05006,ENG,,2025-12-29 01:15,157,2025-12-29 01:00,192,2025-12-29 01:07,2025-12-29 03:28,true,-51,none,ENG-MS-B,RGM-SR-01,clear,monsoon,false
BLK-2026-00134,AVD-TI-UP,ENG-2026-05651,ENG,,2026-04-23 02:00,142,2026-04-23 02:00,169,2026-04-23 01:55,2026-04-23 04:32,true,-12,none,ENG-GI-B,BRM-SR-06,clear,normal,false
BLK-2025-00135,TI-TRL-UP,ENG-2025-04729,ENG,,2025-10-09 00:00,293,2025-10-09 00:00,373,2025-10-09 00:19,2025-10-09 06:25,true,-7,none,ENG-MAS-C,,clear,monsoon,false
BLK-2026-00136,TNP-ENR-UP,TRD-2025-01064,TRD,,2026-01-04 02:45,116,2026-01-04 02:30,146,2026-01-04 02:36,2026-01-04 05:14,true,12,machine_late,TRD-AVD-B,OHE-TC-03,clear,normal,false
BLK-2026-00137,MS-MBM-UP_SUB,ENG-2026-05770,ENG,,2026-03-22 02:45,234,2026-03-22 02:45,283,2026-03-22 02:58,2026-03-22 06:54,true,-47,none,ENG-TI-C,,clear,normal,false
BLK-2026-00138,ABU-AVD-UP,ENG-2026-04671,ENG,,2026-04-07 00:30,434,2026-04-07 00:30,533,2026-04-07 00:32,2026-04-07 07:11,true,-134,none,ENG-MSB-A,,clear,normal,false
BLK-2026-00139,TRL-AJJ-DN,SNT-2026-00987;ENG-2026-04598;ENG-2026-04551,ENG;SNT,MG-2026-0022,2026-06-25 00:15,363,2026-06-25 00:30,434,,,false,,,ENG-TI-A,,clear,normal,true
BLK-2026-00140,TRL-AJJ-UP,ENG-2026-05172,ENG,,2026-01-25 01:15,406,2026-01-25 01:00,499,2026-01-25 01:15,2026-01-25 08:24,true,-70,none,ENG-TI-C,,clear,normal,false
BLK-2026-00141,PER-ABU-DN,ENG-2026-05058,ENG,,2026-07-27 01:45,354,2026-07-27 01:45,415,2026-07-27 01:49,2026-07-27 08:42,true,-2,none,ENG-PV-B,BCM-SR-01,rain,normal,false
BLK-2026-00142,MS-MBM-UP,ENG-2026-04434,ENG,,2026-03-18 00:45,165,2026-03-18 00:45,209,2026-03-18 01:00,2026-03-18 04:07,true,-22,none,ENG-GI-C,USFD-SR-04,clear,normal,false
BLK-2025-00143,PER-ABU-DN,ENG-2025-05469,ENG,,2025-11-07 01:30,252,2025-11-07 01:15,305,,,false,,,ENG-ABU-A,,clear,monsoon,false
BLK-2026-00144,TRL-AJJ-DN_SUB,TRD-2026-01666,TRD,,2026-04-16 00:00,275,2026-04-15 23:45,324,2026-04-15 23:36,2026-04-16 02:54,true,-126,none,TRD-TBM-B,OHE-TC-06,clear,normal,false
BLK-2025-00145,TRL-AJJ-UP_SUB,ENG-2025-05776,ENG,,2025-11-23 00:15,144,2025-11-23 00:15,176,2025-11-23 00:12,2025-11-23 03:10,true,2,none,ENG-MBM-B,RGM-SR-01,rain,monsoon,false
BLK-2025-00146,PV-TBM-UP_SUB,ENG-2025-04420,ENG,,2025-11-16 03:45,186,2025-11-16 03:30,217,2025-11-16 03:42,2025-11-16 07:08,true,-11,none,ENG-GI-B,RGM-SR-01,clear,monsoon,false
BLK-2026-00147,BBQ-TNP-UP,SNT-2026-01142,SNT,,2026-03-31 00:00,85,2026-03-31 00:00,98,2026-03-30 23:52,2026-03-31 01:26,true,-4,none,SNT-AVD-B,,rain,normal,false
BLK-2026-00148,TI-TRL-UP_SUB,SNT-2026-00514,SNT,,2026-04-28 02:45,99,2026-04-28 03:00,119,2026-04-28 03:01,2026-04-28 04:46,true,-14,none,SNT-MAS-A,,clear,normal,false
BLK-2025-00149,CGL-WJ-SINGLE,ENG-2025-04121,ENG,,2025-11-01 13:15,122,2025-11-01 13:15,150,2025-11-01 13:15,2025-11-01 15:33,true,-12,none,ENG-MS-C,,rain,monsoon,false
BLK-2026-00150,ABU-AVD-UP,ENG-2026-05963,ENG,,2026-08-21 02:15,332,2026-08-21 02:30,385,2026-08-21 02:38,2026-08-21 08:11,true,-52,none,ENG-TRL-B,,clear,normal,false
BLK-2026-00151,TKO-AJJ-SINGLE,SNT-2026-00546,SNT,,2026-06-12 03:30,102,2026-06-12 03:45,124,,,false,,,SNT-TNP-A,,clear,normal,false
BLK-2026-00152,TRL-AJJ-UP_SUB,TRD-2026-01366,TRD,,2026-08-30 00:45,145,2026-08-30 00:45,180,2026-08-30 00:43,2026-08-30 03:12,true,-31,none,TRD-AVD-C,OHE-TC-07,clear,normal,false
BLK-2026-00153,TI-TRL-DN,ENG-2026-05418,ENG,,2026-06-15 13:15,117,2026-06-15 13:15,137,2026-06-15 13:12,2026-06-15 15:36,true,7,none,ENG-MSB-C,,clear,normal,false
BLK-2026-00154,ABU-AVD-UP,ENG-2026-05791,ENG,,2026-04-27 02:15,414,2026-04-27 02:15,488,2026-04-27 02:34,2026-04-27 09:43,true,-59,none,ENG-TRL-A,,clear,normal,false
BLK-2026-00155,TI-TRL-UP_SUB,SNT-2026-00606,SNT,,2026-04-08 00:30,57,2026-04-08 00:15,72,2026-04-08 00:16,2026-04-08 01:16,true,-12,none,SNT-MAS-A,,clear,normal,false
BLK-2026-00156,MSB-MS-UP_SUB,SNT-2026-00904;SNT-2026-00870;ENG-2026-05724,ENG;SNT,MG-2026-0023,2026-07-10 02:00,420,2026-07-10 02:15,503,2026-07-10 02:08,2026-07-10 10:13,true,-18,none,ENG-AVD-C,,clear,normal,true
BLK-2026-00157,MS-MBM-UP_SUB,TRD-2026-01727,TRD,,2026-02-15 03:00,200,2026-02-15 03:15,237,2026-02-15 03:15,2026-02-15 06:26,true,-46,none,TRD-CGL-B,OHE-TC-05,clear,normal,false
BLK-2026-00158,BBQ-PER-UP_SUB,ENG-2026-05321,ENG,,2026-04-27 03:15,154,2026-04-27 03:15,193,2026-04-27 03:13,2026-04-27 05:12,true,-74,none,ENG-MS-B,TAMP-SR-03,clear,normal,false
BLK-2026-00159,TI-TRL-UP_SUB,TRD-2026-01577,TRD,,2026-04-19 01:45,68,2026-04-19 02:00,84,2026-04-19 02:02,2026-04-19 03:18,true,-8,none,TRD-GPD-A,OHE-TC-01,clear,normal,false
BLK-2026-00160,STM-PV-DN_SUB,ENG-2026-04319,ENG,,2026-01-29 02:45,427,2026-01-29 03:00,541,2026-01-29 02:58,2026-01-29 08:51,true,-188,none,ENG-MAS-C,,clear,normal,false
BLK-2025-00161,TNP-ENR-DN,ENG-2025-05120,ENG,,2025-12-05 00:15,141,2025-12-05 00:15,174,,,false,,,ENG-ENR-C,USFD-SR-04,clear,monsoon,false
BLK-2025-00162,TRL-AJJ-UP,ENG-2025-05715,ENG,,2025-10-05 01:15,278,2025-10-05 01:00,347,2025-10-05 01:12,2025-10-05 06:05,true,-54,none,ENG-TNP-C,,clear,monsoon,false
BLK-2026-00163,ABU-AVD-UP_SUB,SNT-2026-01315,SNT,,2026-05-08 02:30,231,2026-05-08 02:30,268,,,false,,,SNT-CJ-B,,clear,normal,false
BLK-2025-00164,BBQ-PER-UP_SUB,ENG-2025-04197,ENG,,2025-11-07 00:00,246,2025-11-07 00:00,310,2025-11-06 23:52,2025-11-07 05:26,true,24,traffic_hold,ENG-MS-B,TAMP-SR-03,heavy_rain,monsoon,false
BLK-2026-00165,ENR-MJR-UP,SNT-2026-01284,SNT,,2026-07-31 02:00,91,2026-07-31 02:00,106,2026-07-31 02:18,2026-07-31 04:10,true,6,none,SNT-CJ-A,,clear,normal,false
BLK-2026-00166,MS-MBM-DN_SUB,ENG-2026-05553,ENG,,2026-08-14 01:15,145,2026-08-14 01:15,185,2026-08-14 01:33,2026-08-14 04:15,true,-23,none,ENG-MS-B,RGM-SR-01,clear,normal,false
BLK-2026-00167,AVD-TI-DN_SUB,TRD-2026-01505,TRD,,2026-07-28 00:30,143,2026-07-28 00:30,168,2026-07-28 00:32,2026-07-28 02:53,true,-27,none,TRD-AJJ-C,OHE-TC-01,clear,normal,false
BLK-2026-00168,TRL-AJJ-UP,SNT-2026-01189,SNT,,2026-06-11 03:15,104,2026-06-11 03:00,124,2026-06-11 02:55,2026-06-11 05:05,true,6,none,SNT-PER-B,,clear,normal,false
BLK-2026-00169,BBQ-TNP-UP,ENG-2026-05146,ENG,,2026-04-21 02:00,165,2026-04-21 02:00,199,2026-04-21 02:20,2026-04-21 05:47,true,8,none,ENG-GI-B,TAMP-SR-03,clear,normal,false
BLK-2026-00170,TNP-ENR-DN,ENG-2026-05095,ENG,,2026-03-27 00:45,224,2026-03-27 00:45,260,2026-03-27 00:36,2026-03-27 04:42,true,-14,none,ENG-AJJ-A,,clear,normal,false
BLK-2025-00171,TI-TRL-UP,ENG-2025-04642,ENG,,2025-12-21 01:15,151,2025-12-21 01:00,190,2025-12-21 00:56,2025-12-21 03:51,true,-15,none,ENG-MJR-C,USFD-SR-04,heavy_rain,monsoon,false
BLK-2026-00172,TRL-AJJ-UP,ENG-2026-05907,ENG,,2026-06-22 02:00,260,2026-06-22 02:15,311,2026-06-22 02:25,2026-06-22 06:51,true,-45,none,ENG-PV-A,,clear,normal,false
BLK-2025-00173,MS-MBM-DN_SUB,TRD-2025-01212,TRD,,2025-12-11 02:15,127,2025-12-11 02:15,158,2025-12-11 02:11,2025-12-11 04:03,true,-46,none,TRD-AJJ-B,OHE-TC-08,clear,monsoon,false
BLK-2026-00174,PV-TBM-UP_SUB,ENG-2026-05692;ENG-2026-05318;ENG-2026-05855,ENG,MG-2026-0024,2026-01-09 01:15,388,2026-01-09 01:15,447,2026-01-09 01:19,2026-01-09 06:36,true,-130,none,ENG-MBM-A,,clear,normal,true
BLK-2026-00175,CJ-TMLP-SINGLE,ENG-2026-05535,ENG,,2026-03-13 00:00,195,2026-03-13 00:15,248,2026-03-13 00:24,2026-03-13 05:35,true,63,machine_late,ENG-MBM-B,RGM-SR-01,heavy_rain,normal,false
BLK-2026-00176,MS-MBM-DN_SUB,SNT-2026-01498,SNT,,2026-08-08 00:30,76,2026-08-08 00:30,96,,,false,,,SNT-PER-B,,clear,normal,false
BLK-2026-00177,MAS-BBQ-UP,SNT-2026-01223,SNT,,2026-08-31 03:15,114,2026-08-31 03:00,139,2026-08-31 03:08,2026-08-31 05:19,true,-8,none,SNT-MSB-A,,clear,normal,false
BLK-2026-00178,ABU-AVD-UP_SUB,SNT-2026-01045,SNT,,2026-06-09 02:15,223,2026-06-09 02:00,285,2026-06-09 01:54,2026-06-09 05:56,true,-43,none,SNT-STM-B,,clear,normal,false
BLK-2025-00179,TRL-AJJ-UP,TRD-2025-01324,TRD,,2025-10-24 02:45,76,2025-10-24 02:30,88,2025-10-24 02:37,2025-10-24 04:03,true,-2,none,TRD-AVD-A,,clear,monsoon,false
BLK-2026-00180,PON-GPD-DN,ENG-2026-04454,ENG,,2026-05-30 02:30,342,2026-05-30 02:30,434,2026-05-30 02:39,2026-05-30 07:53,true,-120,none,ENG-AJJ-C,,rain,normal,false
BLK-2026-00181,TRL-AJJ-UP,SNT-2026-01462,SNT,,2026-03-19 00:30,229,2026-03-19 00:30,267,2026-03-19 00:48,2026-03-19 04:10,true,-65,none,SNT-ENR-B,,clear,normal,false
BLK-2026-00182,BBQ-TNP-UP,ENG-2026-05745,ENG,,2026-04-13 03:00,158,2026-04-13 03:15,198,2026-04-13 03:11,2026-04-13 06:13,true,-16,none,ENG-MJR-B,TAMP-SR-03,clear,normal,false
BLK-2025-00183,MAS-BBQ-UP_SUB,SNT-2025-01210,SNT,,2025-11-24 03:30,59,2025-11-24 03:45,74,2025-11-24 03:37,2025-11-24 04:58,true,7,none,SNT-ENR-A,,heavy_rain,monsoon,false
BLK-2026-00184,TRL-AJJ-DN,TRD-2026-01715,TRD,,2026-07-08 02:30,119,2026-07-08 02:15,144,,,false,,,TRD-AJJ-A,OHE-TC-05,rain,normal,false
BLK-2025-00185,PER-ABU-DN,TRD-2025-01632,TRD,,2025-11-13 02:00,142,2025-11-13 02:00,175,2025-11-13 02:07,2025-11-13 04:36,true,-26,none,TRD-ENR-C,OHE-TC-02,clear,monsoon,false
BLK-2026-00186,CGL-WJ-SINGLE,SNT-2026-00720,SNT,,2026-08-07 02:15,161,2026-08-07 02:00,206,2026-08-07 01:50,2026-08-07 04:29,true,-47,none,SNT-GI-A,,clear,normal,false
BLK-2026-00187,MS-MBM-UP_SUB,ENG-2026-05637,ENG,,2026-03-13 02:00,184,2026-03-13 02:00,226,2026-03-13 01:51,2026-03-13 04:47,true,-50,none,ENG-TNP-C,,clear,normal,false
BLK-2026-00188,STM-PV-DN,TRD-2026-01182,TRD,,2026-06-21 00:15,405,2026-06-21 00:00,511,2026-06-20 23:52,2026-06-21 07:46,true,-37,none,TRD-ENR-C,OHE-TC-05,clear,normal,false
BLK-2026-00189,ENR-MJR-UP,ENG-2026-04670,ENG,,2026-07-26 02:15,149,2026-07-26 02:15,186,2026-07-26 02:27,2026-07-26 04:58,true,-35,none,ENG-STM-B,TAMP-SR-07,clear,normal,false
BLK-2025-00190,MAS-BBQ-UP,TRD-2025-01778,TRD,,2025-09-13 02:15,91,2025-09-13 02:15,110,2025-09-13 02:06,2025-09-13 03:28,true,-28,none,TRD-AVD-A,OHE-TC-01,clear,normal,false
BLK-2026-00191,PON-GPD-DN,ENG-2026-04365,ENG,,2026-06-23 01:45,343,2026-06-23 01:30,401,2026-06-23 01:42,2026-06-23 07:47,true,-36,none,ENG-TRL-C,,clear,normal,false
BLK-2026-00192,ENR-MJR-UP,TRD-2026-01580;TRD-2026-01656;ENG-2026-04217,ENG;TRD,MG-2026-0025,2026-01-20 02:30,185,2026-01-20 02:45,225,2026-01-20 03:04,2026-01-20 06:03,true,-46,none,TRD-GI-B,OHE-TC-01,clear,normal,true
BLK-2026-00193,MBM-GI-UP,ENG-2026-05157,ENG,,2026-03-01 02:00,388,2026-03-01 01:45,482,2026-03-01 01:49,2026-03-01 08:57,true,-54,none,ENG-AVD-C,,clear,normal,false
BLK-2026-00194,TRL-AJJ-DN_SUB,SNT-2026-01053,SNT,,2026-05-03 03:45,83,2026-05-03 03:30,97,,,false,,,SNT-AVD-A,,clear,normal,false
BLK-2025-00195,MS-MBM-DN_SUB,ENG-2025-05145,ENG,,2025-09-23 13:30,139,2025-09-23 13:30,173,2025-09-23 13:25,2025-09-23 15:31,true,-47,none,ENG-CGL-A,,clear,normal,false
BLK-2025-00196,AVD-TI-UP_SUB,TRD-2025-01232,TRD,,2025-11-03 02:30,72,2025-11-03 02:45,87,2025-11-03 02:47,2025-11-03 04:15,true,1,none,TRD-GI-A,OHE-TC-01,clear,monsoon,false
BLK-2026-00197,PER-ABU-DN,ENG-2026-04796;SNT-2026-00880;ENG-2026-05029,ENG;SNT,MG-2026-0026,2026-08-31 02:15,259,2026-08-31 02:15,316,2026-08-31 02:27,2026-08-31 07:34,true,-9,none,ENG-MBM-A,,clear,normal,true
BLK-2026-00198,TI-TRL-UP,ENG-2026-04161,ENG,,2026-04-24 01:15,174,2026-04-24 01:00,219,2026-04-24 01:15,2026-04-24 04:57,true,3,none,ENG-TBM-B,TAMP-SR-05,clear,normal,false
BLK-2026-00199,PV-TBM-DN_SUB,TRD-2026-01128,TRD,,2026-08-17 02:15,108,2026-08-17 02:30,124,2026-08-17 02:46,2026-08-17 04:39,true,-11,none,TRD-TBM-A,OHE-TC-05,clear,normal,false
BLK-2025-00200,MS-MBM-DN_SUB,ENG-2025-04405,ENG,,2025-12-02 02:30,318,2025-12-02 02:30,375,2025-12-02 02:37,2025-12-02 08:36,true,-16,none,ENG-AVD-C,,heavy_rain,monsoon,false
BLK-2025-00201,MS-MBM-DN_SUB,TRD-2025-01004,TRD,,2025-12-30 01:15,94,2025-12-30 01:15,112,,,false,,,TRD-ENR-A,OHE-TC-08,rain,monsoon,false
BLK-2025-00202,BBQ-PER-DN_SUB,SNT-2025-01262,SNT,,2025-12-14 01:00,86,2025-12-14 01:00,100,2025-12-14 01:15,2025-12-14 02:37,true,-18,none,SNT-GPD-A,,rain,monsoon,false
BLK-2026-00203,TRL-AJJ-UP,TRD-2026-01854,TRD,,2026-02-21 02:00,78,2026-02-21 01:45,92,2026-02-21 01:42,2026-02-21 03:02,true,-12,none,TRD-AJJ-B,,clear,normal,false
BLK-2025-00204,MJR-PON-DN,TRD-2025-01675,TRD,,2025-10-26 03:00,165,2025-10-26 02:45,209,,,false,,,TRD-AVD-C,OHE-TC-04,clear,monsoon,false
BLK-2026-00205,TRL-AJJ-UP,TRD-2025-01349;ENG-2025-04672;TRD-2026-01359,ENG;TRD,MG-2026-0027,2026-01-27 03:15,294,2026-01-27 03:15,344,,,false,,,TRD-TBM-B,OHE-TC-05,clear,normal,true
BLK-2026-00206,TRL-AJJ-UP,ENG-2026-04230,ENG,,2026-08-15 02:00,299,2026-08-15 02:00,373,2026-08-15 01:54,2026-08-15 06:52,true,-75,none,ENG-CGL-B,,clear,normal,false
BLK-2026-00207,CGL-WJ-SINGLE,TRD-2025-01214,TRD,,2026-01-07 03:30,208,2026-01-07 03:15,255,2026-01-07 03:11,2026-01-07 06:34,true,-52,none,TRD-ENR-C,OHE-TC-06,clear,normal,false
BLK-2025-00208,ABU-AVD-UP_SUB,SNT-2025-01169,SNT,,2025-11-09 03:45,99,2025-11-09 03:45,126,,,false,,,SNT-PER-A,,clear,monsoon,false
BLK-2026-00209,AVD-TI-DN,SNT-2026-00539,SNT,,2026-06-14 03:15,69,2026-06-14 03:00,83,2026-06-14 02:59,2026-06-14 04:03,true,-19,none,SNT-TBM-A,,rain,normal,false
BLK-2026-00210,TRL-AJJ-DN,ENG-2026-05090,ENG,,2026-04-06 01:30,91,2026-04-06 01:30,113,2026-04-06 01:22,2026-04-06 02:45,true,-30,none,ENG-ENR-C,USFD-SR-01,clear,normal,false
BLK-2026-00211,PER-ABU-UP,ENG-2026-04369,ENG,,2026-05-15 02:45,383,2026-05-15 02:45,486,2026-05-15 02:59,2026-05-15 08:16,true,-169,none,ENG-TNP-C,,clear,normal,false
BLK-2026-00212,ABU-AVD-UP_SUB,ENG-2026-04812,ENG,,2026-03-28 03:15,189,2026-03-28 03:15,240,2026-03-28 03:09,2026-03-28 06:53,true,-16,none,ENG-STM-B,TAMP-SR-03,clear,normal,false
BLK-2026-00213,STM-PV-DN_SUB,SNT-2026-01317,SNT,,2026-05-03 01:15,89,2026-05-03 01:15,106,,,false,,,SNT-AJJ-A,,clear,normal,false
BLK-2026-00214,WJ-CJ-SINGLE,SNT-2026-00825,SNT,,2026-06-09 02:15,74,2026-06-09 02:15,88,2026-06-09 02:05,2026-06-09 03:29,true,-4,none,SNT-PER-A,,clear,normal,false
BLK-2026-00215,MSB-MS-UP_SUB,ENG-2026-05135,ENG,,2026-02-09 01:00,314,2026-02-09 00:45,372,2026-02-09 01:00,2026-02-09 05:31,true,-101,none,ENG-MJR-A,,clear,normal,false
BLK-2026-00216,PON-GPD-DN,ENG-2026-05515,ENG,,2026-02-02 02:30,317,2026-02-02 02:30,383,2026-02-02 02:24,2026-02-02 08:41,true,-6,none,ENG-STM-A,,clear,normal,false
BLK-2026-00217,CGL-WJ-SINGLE,ENG-2026-04377,ENG,,2026-02-19 03:45,191,2026-02-19 04:00,243,2026-02-19 04:13,2026-02-19 06:54,true,-82,none,ENG-AJJ-B,TAMP-SR-05,clear,normal,false
BLK-2025-00218,STM-PV-UP,ENG-2026-05381;ENG-2025-05572;ENG-2026-04576,ENG,MG-2025-0028,2025-11-22 03:15,313,2025-11-22 03:00,380,2025-11-22 03:00,2025-11-22 09:53,true,33,crew_short,ENG-TBM-A,,rain,monsoon,true
BLK-2025-00219,PON-GPD-DN,SNT-2025-00764,SNT,,2025-11-04 11:15,318,2025-11-04 11:30,369,2025-11-04 11:35,2025-11-04 18:27,true,43,traffic_hold,SNT-MSB-B,,clear,monsoon,false
BLK-2025-00220,MAS-BBQ-UP,ENG-2025-05494;SNT-2026-01408;TRD-2026-01535,ENG;SNT;TRD,MG-2025-0029,2025-11-25 01:00,164,2025-11-25 01:00,206,2025-11-25 00:50,2025-11-25 04:26,true,10,none,ENG-TNP-B,BRM-SR-02,clear,monsoon,true
BLK-2026-00221,ABU-AVD-UP_SUB,TRD-2026-01169,TRD,,2026-07-06 03:30,237,2026-07-06 03:30,275,2026-07-06 03:30,2026-07-06 08:45,true,40,material_delay,TRD-MSB-B,OHE-TC-08,heavy_rain,normal,false
BLK-2026-00222,TI-TRL-DN,ENG-2026-04001,ENG,,2026-04-07 02:45,288,2026-04-07 02:45,353,2026-04-07 02:37,2026-04-07 07:10,true,-80,none,ENG-MSB-B,TAMP-SR-03,clear,normal,false
BLK-2025-00223,ABU-AVD-UP_SUB,SNT-2025-01188,SNT,,2025-11-11 03:00,77,2025-11-11 03:00,94,2025-11-11 02:55,2025-11-11 04:24,true,-5,none,SNT-CJ-A,,rain,monsoon,false
BLK-2026-00224,TI-TRL-UP,TRD-2026-01562,TRD,,2026-02-01 03:45,74,2026-02-01 03:45,91,2026-02-01 03:52,2026-02-01 05:33,true,10,none,TRD-TBM-A,OHE-TC-05,clear,normal,false
BLK-2026-00225,PV-TBM-DN,ENG-2026-05361,ENG,,2026-02-25 13:30,175,2026-02-25 13:45,206,2026-02-25 13:48,2026-02-25 16:12,true,-62,none,ENG-MAS-B,,rain,normal,false
BLK-2026-00226,ABU-AVD-DN_SUB,ENG-2026-05705,ENG,,2026-01-15 03:30,482,2026-01-15 03:30,587,2026-01-15 03:24,2026-01-15 10:30,true,-161,none,ENG-TRL-C,,clear,normal,false
BLK-2026-00227,BBQ-PER-UP_SUB,ENG-2026-04357,ENG,,2026-04-11 02:15,240,2026-04-11 02:00,283,2026-04-11 02:02,2026-04-11 05:55,true,-50,none,ENG-GI-B,TAMP-SR-05,clear,normal,false
BLK-2026-00228,PER-ABU-UP,SNT-2026-00797;SNT-2025-01332;SNT-2026-01149,SNT,MG-2026-0030,2026-05-09 01:15,242,2026-05-09 01:30,296,2026-05-09 01:33,2026-05-09 07:29,true,60,machine_late,SNT-TNP-B,,clear,normal,true
BLK-2026-00229,TI-TRL-UP_SUB,ENG-2025-05527,ENG,,2026-01-12 02:45,390,2026-01-12 02:45,475,2026-01-12 02:41,2026-01-12 09:32,true,-64,none,ENG-TRL-A,,clear,normal,false
BLK-2026-00230,TI-TRL-UP_SUB,SNT-2026-01437,SNT,,2026-06-16 01:00,172,2026-06-16 01:00,205,2026-06-16 01:05,2026-06-16 03:53,true,-37,none,SNT-ENR-B,,clear,normal,false
BLK-2026-00231,TI-TRL-DN,ENG-2026-05199,ENG,,2026-04-14 03:30,133,2026-04-14 03:15,158,2026-04-14 03:25,2026-04-14 05:34,true,-29,none,ENG-ENR-C,USFD-SR-01,clear,normal,false
BLK-2025-00232,MAS-BBQ-UP_SUB,ENG-2025-04912,ENG,,2025-10-16 00:45,145,2025-10-16 00:30,181,2025-10-16 00:33,2025-10-16 03:33,true,-1,none,ENG-GI-B,TAMP-SR-03,heavy_rain,monsoon,false
BLK-2025-00233,PER-ABU-UP_SUB,TRD-2025-01504,TRD,,2025-12-20 03:45,171,2025-12-20 03:45,217,2025-12-20 03:57,2025-12-20 06:56,true,-38,none,TRD-AVD-C,OHE-TC-05,clear,monsoon,false
BLK-2026-00234,ABU-AVD-UP_SUB,ENG-2026-05036,ENG,,2026-05-26 01:15,221,2026-05-26 01:15,282,2026-05-26 01:34,2026-05-26 05:28,true,-48,none,ENG-AVD-A,,clear,normal,false
BLK-2026-00235,BBQ-PER-DN_SUB,SNT-2026-00561,SNT,,2026-05-18 03:15,86,2026-05-18 03:30,105,2026-05-18 03:25,2026-05-18 05:21,true,11,material_delay,SNT-CGL-A,,rain,normal,false
BLK-2026-00236,MS-MBM-DN,SNT-2026-00672,SNT,,2026-05-10 13:00,246,2026-05-10 13:00,292,2026-05-10 12:53,2026-05-10 18:40,true,55,weather,SNT-TRL-B,,rain,normal,false
BLK-2026-00237,PV-TBM-UP_SUB,ENG-2026-05774,ENG,,2026-03-16 02:45,254,2026-03-16 02:45,322,,,false,,,ENG-CJ-B,,clear,normal,false
BLK-2026-00238,TI-TRL-DN,TRD-2026-01360,TRD,,2026-04-24 02:45,223,2026-04-24 02:30,285,2026-04-24 02:24,2026-04-24 07:32,true,23,unexpected_condition,TRD-TBM-B,OHE-TC-03,clear,normal,false
