path_id,train_no,train_type,block_section_id,entry_time,exit_time,days_of_week,priority_class,divertible
P-43018-PVTBM-DN_SUB,43018,EMU,PV-TBM-DN_SUB,06:26,06:35,1111111,5,false
P-43019-MSBMS-DN_SUB,43019,EMU,MSB-MS-DN_SUB,05:54,06:00,1111111,5,false
P-43019-MSMBM-DN_SUB,43019,EMU,MS-MBM-DN_SUB,06:01,06:12,1111111,5,false
P-43019-MBMGI-DN_SUB,43019,EMU,MBM-GI-DN_SUB,06:12,06:18,1111111,5,false
P-43019-GISTM-DN_SUB,43019,EMU,GI-STM-DN_SUB,06:18,06:21,1111111,5,false
P-43019-STMPV-DN_SUB,43019,EMU,STM-PV-DN_SUB,06:22,06:31,1111111,5,false
P-43019-PVTBM-DN_SUB,43019,EMU,PV-TBM-DN_SUB,06:32,06:41,1111111,5,false
P-43020-MSBMS-DN_SUB,43020,EMU,MSB-MS-DN_SUB,06:00,06:06,1111111,5,false
P-43020-MSMBM-DN_SUB,43020,EMU,MS-MBM-DN_SUB,06:07,06:18,1111111,5,false
P-43020-MBMGI-DN_SUB,43020,EMU,MBM-GI-DN_SUB,06:18,06:24,1111111,5,false
P-43020-GISTM-DN_SUB,43020,EMU,GI-STM-DN_SUB,06:24,06:27,1111111,5,false
P-43020-STMPV-DN_SUB,43020,EMU,STM-PV-DN_SUB,06:28,06:37,1111111,5,false
P-43020-PVTBM-DN_SUB,43020,EMU,PV-TBM-DN_SUB,06:38,06:47,1111111,5,false
P-43021-MSBMS-DN_SUB,43021,EMU,MSB-MS-DN_SUB,06:06,06:12,1111111,5,false
P-43021-MSMBM-DN_SUB,43021,EMU,MS-MBM-DN_SUB,06:13,06:24,1111111,5,false
P-43021-MBMGI-DN_SUB,43021,EMU,MBM-GI-DN_SUB,06:24,06:30,1111111,5,false
P-43021-GISTM-DN_SUB,43021,EMU,GI-STM-DN_SUB,06:30,06:33,1111111,5,false
P-43021-STMPV-DN_SUB,43021,EMU,STM-PV-DN_SUB,06:34,06:43,1111111,5,false
P-43021-PVTBM-DN_SUB,43021,EMU,PV-TBM-DN_SUB,06:44,06:53,1111111,5,false
P-43022-MSBMS-DN_SUB,43022,EMU,MSB-MS-DN_SUB,06:12,06:18,1111111,5,false
P-43022-MSMBM-DN_SUB,43022,EMU,MS-MBM-DN_SUB,06:19,06:30,1111111,5,false
P-43022-MBMGI-DN_SUB,43022,EMU,MBM-GI-DN_SUB,06:30,06:36,1111111,5,false
P-43022-GISTM-DN_SUB,43022,EMU,GI-STM-DN_SUB,06:36,06:39,1111111,5,false
P-43022-STMPV-DN_SUB,43022,EMU,STM-PV-DN_SUB,06:40,06:49,1111111,5,false
P-43022-PVTBM-DN_SUB,43022,EMU,PV-TBM-DN_SUB,06:50,06:59,1111111,5,false
P-43023-MSBMS-DN_SUB,43023,EMU,MSB-MS-DN_SUB,06:18,06:24,1111111,5,false
P-43023-MSMBM-DN_SUB,43023,EMU,MS-MBM-DN_SUB,06:25,06:36,1111111,5,false
P-43023-MBMGI-DN_SUB,43023,EMU,MBM-GI-DN_SUB,06:36,06:42,1111111,5,false
P-43023-GISTM-DN_SUB,43023,EMU,GI-STM-DN_SUB,06:42,06:45,1111111,5,false
P-43023-STMPV-DN_SUB,43023,EMU,STM-PV-DN_SUB,06:46,06:55,1111111,5,false
P-43023-PVTBM-DN_SUB,43023,EMU,PV-TBM-DN_SUB,06:56,07:05,1111111,5,false
P-43024-MSBMS-DN_SUB,43024,EMU,MSB-MS-DN_SUB,06:24,06:30,1111111,5,false
P-43024-MSMBM-DN_SUB,43024,EMU,MS-MBM-DN_SUB,06:31,06:42,1111111,5,false
P-43024-MBMGI-DN_SUB,43024,EMU,MBM-GI-DN_SUB,06:42,06:48,1111111,5,false
P-43024-GISTM-DN_SUB,43024,EMU,GI-STM-DN_SUB,06:48,06:51,1111111,5,false
P-43024-STMPV-DN_SUB,43024,EMU,STM-PV-DN_SUB,06:52,07:01,1111111,5,false
P-43024-PVTBM-DN_SUB,43024,EMU,PV-TBM-DN_SUB,07:02,07:11,1111111,5,false
P-43025-MSBMS-DN_SUB,43025,EMU,MSB-MS-DN_SUB,06:30,06:36,1111111,5,false
P-43025-MSMBM-DN_SUB,43025,EMU,MS-MBM-DN_SUB,06:37,06:48,1111111,5,false
P-43025-MBMGI-DN_SUB,43025,EMU,MBM-GI-DN_SUB,06:48,06:54,1111111,5,false
P-43025-GISTM-DN_SUB,43025,EMU,GI-STM-DN_SUB,06:54,06:57,1111111,5,false
P-43025-STMPV-DN_SUB,43025,EMU,STM-PV-DN_SUB,06:58,07:07,1111111,5,false
P-43025-PVTBM-DN_SUB,43025,EMU,PV-TBM-DN_SUB,07:08,07:17,1111111,5,false
P-43026-MSBMS-DN_SUB,43026,EMU,MSB-MS-DN_SUB,06:36,06:42,1111111,5,false
P-43026-MSMBM-DN_SUB,43026,EMU,MS-MBM-DN_SUB,06:43,06:54,1111111,5,false
P-43026-MBMGI-DN_SUB,43026,EMU,MBM-GI-DN_SUB,06:54,07:00,1111111,5,false
P-43026-GISTM-DN_SUB,43026,EMU,GI-STM-DN_SUB,07:00,07:03,1111111,5,false
P-43026-STMPV-DN_SUB,43026,EMU,STM-PV-DN_SUB,07:04,07:13,1111111,5,false
P-43026-PVTBM-DN_SUB,43026,EMU,PV-TBM-DN_SUB,07:14,07:23,1111111,5,false
P-43027-MSBMS-DN_SUB,43027,EMU,MSB-MS-DN_SUB,06:42,06:48,1111111,5,false
P-43027-MSMBM-DN_SUB,43027,EMU,MS-MBM-DN_SUB,06:49,07:00,1111111,5,false
P-43027-MBMGI-DN_SUB,43027,EMU,MBM-GI-DN_SUB,07:00,07:06,1111111,5,false
P-43027-GISTM-DN_SUB,43027,EMU,GI-STM-DN_SUB,07:06,07:09,1111111,5,false
P-43027-STMPV-DN_SUB,43027,EMU,STM-PV-DN_SUB,07:10,07:19,1111111,5,false
P-43027-PVTBM-DN_SUB,43027,EMU,PV-TBM-DN_SUB,07:20,07:29,1111111,5,false
P-43028-MSBMS-DN_SUB,43028,EMU,MSB-MS-DN_SUB,06:48,06:54,1111111,5,false
P-43028-MSMBM-DN_SUB,43028,EMU,MS-MBM-DN_SUB,06:55,07:06,1111111,5,false
P-43028-MBMGI-DN_SUB,43028,EMU,MBM-GI-DN_SUB,07:06,07:12,1111111,5,false
P-43028-GISTM-DN_SUB,43028,EMU,GI-STM-DN_SUB,07:12,07:15,1111111,5,false
P-43028-STMPV-DN_SUB,43028,EMU,STM-PV-DN_SUB,07:16,07:25,1111111,5,false
P-43028-PVTBM-DN_SUB,43028,EMU,PV-TBM-DN_SUB,07:26,07:35,1111111,5,false
P-43029-MSBMS-DN_SUB,43029,EMU,MSB-MS-DN_SUB,06:54,07:00,1111111,5,false
P-43029-MSMBM-DN_SUB,43029,EMU,MS-MBM-DN_SUB,07:01,07:12,1111111,5,false
P-43029-MBMGI-DN_SUB,43029,EMU,MBM-GI-DN_SUB,07:12,07:18,1111111,5,false
P-43029-GISTM-DN_SUB,43029,EMU,GI-STM-DN_SUB,07:18,07:21,1111111,5,false
P-43029-STMPV-DN_SUB,43029,EMU,STM-PV-DN_SUB,07:22,07:31,1111111,5,false
P-43029-PVTBM-DN_SUB,43029,EMU,PV-TBM-DN_SUB,07:32,07:41,1111111,5,false
P-43030-MSBMS-DN_SUB,43030,EMU,MSB-MS-DN_SUB,07:00,07:06,1111111,5,false
P-43030-MSMBM-DN_SUB,43030,EMU,MS-MBM-DN_SUB,07:07,07:18,1111111,5,false
P-43030-MBMGI-DN_SUB,43030,EMU,MBM-GI-DN_SUB,07:18,07:24,1111111,5,false
P-43030-GISTM-DN_SUB,43030,EMU,GI-STM-DN_SUB,07:24,07:27,1111111,5,false
P-43030-STMPV-DN_SUB,43030,EMU,STM-PV-DN_SUB,07:28,07:37,1111111,5,false
P-43030-PVTBM-DN_SUB,43030,EMU,PV-TBM-DN_SUB,07:38,07:47,1111111,5,false
P-43031-MSBMS-DN_SUB,43031,EMU,MSB-MS-DN_SUB,07:06,07:12,1111111,5,false
P-43031-MSMBM-DN_SUB,43031,EMU,MS-MBM-DN_SUB,07:13,07:24,1111111,5,false
P-43031-MBMGI-DN_SUB,43031,EMU,MBM-GI-DN_SUB,07:24,07:30,1111111,5,false
P-43031-GISTM-DN_SUB,43031,EMU,GI-STM-DN_SUB,07:30,07:33,1111111,5,false
P-43031-STMPV-DN_SUB,43031,EMU,STM-PV-DN_SUB,07:34,07:43,1111111,5,false
P-43031-PVTBM-DN_SUB,43031,EMU,PV-TBM-DN_SUB,07:44,07:53,1111111,5,false
P-43032-MSBMS-DN_SUB,43032,EMU,MSB-MS-DN_SUB,07:12,07:18,1111111,5,false
P-43032-MSMBM-DN_SUB,43032,EMU,MS-MBM-DN_SUB,07:19,07:30,1111111,5,false
P-43032-MBMGI-DN_SUB,43032,EMU,MBM-GI-DN_SUB,07:30,07:36,1111111,5,false
P-43032-GISTM-DN_SUB,43032,EMU,GI-STM-DN_SUB,07:36,07:39,1111111,5,false
P-43032-STMPV-DN_SUB,43032,EMU,STM-PV-DN_SUB,07:40,07:49,1111111,5,false
P-43032-PVTBM-DN_SUB,43032,EMU,PV-TBM-DN_SUB,07:50,07:59,1111111,5,false
P-43033-MSBMS-DN_SUB,43033,EMU,MSB-MS-DN_SUB,07:18,07:24,1111111,5,false
P-43033-MSMBM-DN_SUB,43033,EMU,MS-MBM-DN_SUB,07:25,07:36,1111111,5,false
P-43033-MBMGI-DN_SUB,43033,EMU,MBM-GI-DN_SUB,07:36,07:42,1111111,5,false
P-43033-GISTM-DN_SUB,43033,EMU,GI-STM-DN_SUB,07:42,07:45,1111111,5,false
P-43033-STMPV-DN_SUB,43033,EMU,STM-PV-DN_SUB,07:46,07:55,1111111,5,false
P-43033-PVTBM-DN_SUB,43033,EMU,PV-TBM-DN_SUB,07:56,08:05,1111111,5,false
P-43034-MSBMS-DN_SUB,43034,EMU,MSB-MS-DN_SUB,07:24,07:30,1111111,5,false
P-43034-MSMBM-DN_SUB,43034,EMU,MS-MBM-DN_SUB,07:31,07:42,1111111,5,false
P-43034-MBMGI-DN_SUB,43034,EMU,MBM-GI-DN_SUB,07:42,07:48,1111111,5,false
P-43034-GISTM-DN_SUB,43034,EMU,GI-STM-DN_SUB,07:48,07:51,1111111,5,false
P-43034-STMPV-DN_SUB,43034,EMU,STM-PV-DN_SUB,07:52,08:01,1111111,5,false
P-43034-PVTBM-DN_SUB,43034,EMU,PV-TBM-DN_SUB,08:02,08:11,1111111,5,false
P-43035-MSBMS-DN_SUB,43035,EMU,MSB-MS-DN_SUB,07:30,07:36,1111111,5,false
P-43035-MSMBM-DN_SUB,43035,EMU,MS-MBM-DN_SUB,07:37,07:48,1111111,5,false
P-43035-MBMGI-DN_SUB,43035,EMU,MBM-GI-DN_SUB,07:48,07:54,1111111,5,false
P-43035-GISTM-DN_SUB,43035,EMU,GI-STM-DN_SUB,07:54,07:57,1111111,5,false
P-43035-STMPV-DN_SUB,43035,EMU,STM-PV-DN_SUB,07:58,08:07,1111111,5,false
P-43035-PVTBM-DN_SUB,43035,EMU,PV-TBM-DN_SUB,08:08,08:17,1111111,5,false
P-43036-MSBMS-DN_SUB,43036,EMU,MSB-MS-DN_SUB,07:36,07:42,1111111,5,false
P-43036-MSMBM-DN_SUB,43036,EMU,MS-MBM-DN_SUB,07:43,07:54,1111111,5,false
P-43036-MBMGI-DN_SUB,43036,EMU,MBM-GI-DN_SUB,07:54,08:00,1111111,5,false
P-43036-GISTM-DN_SUB,43036,EMU,GI-STM-DN_SUB,08:00,08:03,1111111,5,false
P-43036-STMPV-DN_SUB,43036,EMU,STM-PV-DN_SUB,08:04,08:13,1111111,5,false
P-43036-PVTBM-DN_SUB,43036,EMU,PV-TBM-DN_SUB,08:14,08:23,1111111,5,false
P-43037-MSBMS-DN_SUB,43037,EMU,MSB-MS-DN_SUB,07:42,07:48,1111111,5,false
P-43037-MSMBM-DN_SUB,43037,EMU,MS-MBM-DN_SUB,07:49,08:00,1111111,5,false
P-43037-MBMGI-DN_SUB,43037,EMU,MBM-GI-DN_SUB,08:00,08:06,1111111,5,false
P-43037-GISTM-DN_SUB,43037,EMU,GI-STM-DN_SUB,08:06,08:09,1111111,5,false
P-43037-STMPV-DN_SUB,43037,EMU,STM-PV-DN_SUB,08:10,08:19,1111111,5,false
P-43037-PVTBM-DN_SUB,43037,EMU,PV-TBM-DN_SUB,08:20,08:29,1111111,5,false
P-43038-MSBMS-DN_SUB,43038,EMU,MSB-MS-DN_SUB,07:48,07:54,1111111,5,false
P-43038-MSMBM-DN_SUB,43038,EMU,MS-MBM-DN_SUB,07:55,08:06,1111111,5,false
P-43038-MBMGI-DN_SUB,43038,EMU,MBM-GI-DN_SUB,08:06,08:12,1111111,5,false
P-43038-GISTM-DN_SUB,43038,EMU,GI-STM-DN_SUB,08:12,08:15,1111111,5,false
P-43038-STMPV-DN_SUB,43038,EMU,STM-PV-DN_SUB,08:16,08:25,1111111,5,false
P-43038-PVTBM-DN_SUB,43038,EMU,PV-TBM-DN_SUB,08:26,08:35,1111111,5,false
P-43039-MSBMS-DN_SUB,43039,EMU,MSB-MS-DN_SUB,07:54,08:00,1111111,5,false
P-43039-MSMBM-DN_SUB,43039,EMU,MS-MBM-DN_SUB,08:01,08:12,1111111,5,false
P-43039-MBMGI-DN_SUB,43039,EMU,MBM-GI-DN_SUB,08:12,08:18,1111111,5,false
P-43039-GISTM-DN_SUB,43039,EMU,GI-STM-DN_SUB,08:18,08:21,1111111,5,false
P-43039-STMPV-DN_SUB,43039,EMU,STM-PV-DN_SUB,08:22,08:31,1111111,5,false
P-43039-PVTBM-DN_SUB,43039,EMU,PV-TBM-DN_SUB,08:32,08:41,1111111,5,false
P-43040-MSBMS-DN_SUB,43040,EMU,MSB-MS-DN_SUB,08:00,08:06,1111111,5,false
P-43040-MSMBM-DN_SUB,43040,EMU,MS-MBM-DN_SUB,08:07,08:18,1111111,5,false
P-43040-MBMGI-DN_SUB,43040,EMU,MBM-GI-DN_SUB,08:18,08:24,1111111,5,false
P-43040-GISTM-DN_SUB,43040,EMU,GI-STM-DN_SUB,08:24,08:27,1111111,5,false
P-43040-STMPV-DN_SUB,43040,EMU,STM-PV-DN_SUB,08:28,08:37,1111111,5,false
P-43040-PVTBM-DN_SUB,43040,EMU,PV-TBM-DN_SUB,08:38,08:47,1111111,5,false
P-43041-MSBMS-DN_SUB,43041,EMU,MSB-MS-DN_SUB,08:06,08:12,1111111,5,false
P-43041-MSMBM-DN_SUB,43041,EMU,MS-MBM-DN_SUB,08:13,08:24,1111111,5,false
P-43041-MBMGI-DN_SUB,43041,EMU,MBM-GI-DN_SUB,08:24,08:30,1111111,5,false
P-43041-GISTM-DN_SUB,43041,EMU,GI-STM-DN_SUB,08:30,08:33,1111111,5,false
P-43041-STMPV-DN_SUB,43041,EMU,STM-PV-DN_SUB,08:34,08:43,1111111,5,false
P-43041-PVTBM-DN_SUB,43041,EMU,PV-TBM-DN_SUB,08:44,08:53,1111111,5,false
P-43042-MSBMS-DN_SUB,43042,EMU,MSB-MS-DN_SUB,08:12,08:18,1111111,5,false
P-43042-MSMBM-DN_SUB,43042,EMU,MS-MBM-DN_SUB,08:19,08:30,1111111,5,false
P-43042-MBMGI-DN_SUB,43042,EMU,MBM-GI-DN_SUB,08:30,08:36,1111111,5,false
P-43042-GISTM-DN_SUB,43042,EMU,GI-STM-DN_SUB,08:36,08:39,1111111,5,false
P-43042-STMPV-DN_SUB,43042,EMU,STM-PV-DN_SUB,08:40,08:49,1111111,5,false
P-43042-PVTBM-DN_SUB,43042,EMU,PV-TBM-DN_SUB,08:50,08:59,1111111,5,false
P-43043-MSBMS-DN_SUB,43043,EMU,MSB-MS-DN_SUB,08:18,08:24,1111111,5,false
P-43043-MSMBM-DN_SUB,43043,EMU,MS-MBM-DN_SUB,08:25,08:36,1111111,5,false
P-43043-MBMGI-DN_SUB,43043,EMU,MBM-GI-DN_SUB,08:36,08:42,1111111,5,false
P-43043-GISTM-DN_SUB,43043,EMU,GI-STM-DN_SUB,08:42,08:45,1111111,5,false
P-43043-STMPV-DN_SUB,43043,EMU,STM-PV-DN_SUB,08:46,08:55,1111111,5,false
P-43043-PVTBM-DN_SUB,43043,EMU,PV-TBM-DN_SUB,08:56,09:05,1111111,5,false
P-43044-MSBMS-DN_SUB,43044,EMU,MSB-MS-DN_SUB,08:24,08:30,1111111,5,false
P-43044-MSMBM-DN_SUB,43044,EMU,MS-MBM-DN_SUB,08:31,08:42,1111111,5,false
P-43044-MBMGI-DN_SUB,43044,EMU,MBM-GI-DN_SUB,08:42,08:48,1111111,5,false
P-43044-GISTM-DN_SUB,43044,EMU,GI-STM-DN_SUB,08:48,08:51,1111111,5,false
P-43044-STMPV-DN_SUB,43044,EMU,STM-PV-DN_SUB,08:52,09:01,1111111,5,false
P-43044-PVTBM-DN_SUB,43044,EMU,PV-TBM-DN_SUB,09:02,09:11,1111111,5,false
P-43045-MSBMS-DN_SUB,43045,EMU,MSB-MS-DN_SUB,08:30,08:36,1111111,5,false
P-43045-MSMBM-DN_SUB,43045,EMU,MS-MBM-DN_SUB,08:37,08:48,1111111,5,false
P-43045-MBMGI-DN_SUB,43045,EMU,MBM-GI-DN_SUB,08:48,08:54,1111111,5,false
P-43045-GISTM-DN_SUB,43045,EMU,GI-STM-DN_SUB,08:54,08:57,1111111,5,false
P-43045-STMPV-DN_SUB,43045,EMU,STM-PV-DN_SUB,08:58,09:07,1111111,5,false
P-43045-PVTBM-DN_SUB,43045,EMU,PV-TBM-DN_SUB,09:08,09:17,1111111,5,false
P-43046-MSBMS-DN_SUB,43046,EMU,MSB-MS-DN_SUB,08:36,08:42,1111111,5,false
P-43046-MSMBM-DN_SUB,43046,EMU,MS-MBM-DN_SUB,08:43,08:54,1111111,5,false
P-43046-MBMGI-DN_SUB,43046,EMU,MBM-GI-DN_SUB,08:54,09:00,1111111,5,false
P-43046-GISTM-DN_SUB,43046,EMU,GI-STM-DN_SUB,09:00,09:03,1111111,5,false
P-43046-STMPV-DN_SUB,43046,EMU,STM-PV-DN_SUB,09:04,09:13,1111111,5,false
P-43046-PVTBM-DN_SUB,43046,EMU,PV-TBM-DN_SUB,09:14,09:23,1111111,5,false
P-43047-MSBMS-DN_SUB,43047,EMU,MSB-MS-DN_SUB,08:42,08:48,1111111,5,false
P-43047-MSMBM-DN_SUB,43047,EMU,MS-MBM-DN_SUB,08:49,09:00,1111111,5,false
P-43047-MBMGI-DN_SUB,43047,EMU,MBM-GI-DN_SUB,09:00,09:06,1111111,5,false
P-43047-GISTM-DN_SUB,43047,EMU,GI-STM-DN_SUB,09:06,09:09,1111111,5,false
P-43047-STMPV-DN_SUB,43047,EMU,STM-PV-DN_SUB,09:10,09:19,1111111,5,false
P-43047-PVTBM-DN_SUB,43047,EMU,PV-TBM-DN_SUB,09:20,09:29,1111111,5,false
P-43048-MSBMS-DN_SUB,43048,EMU,MSB-MS-DN_SUB,08:48,08:54,1111111,5,false
P-43048-MSMBM-DN_SUB,43048,EMU,MS-MBM-DN_SUB,08:55,09:06,1111111,5,false
P-43048-MBMGI-DN_SUB,43048,EMU,MBM-GI-DN_SUB,09:06,09:12,1111111,5,false
P-43048-GISTM-DN_SUB,43048,EMU,GI-STM-DN_SUB,09:12,09:15,1111111,5,false
P-43048-STMPV-DN_SUB,43048,EMU,STM-PV-DN_SUB,09:16,09:25,1111111,5,false
P-43048-PVTBM-DN_SUB,43048,EMU,PV-TBM-DN_SUB,09:26,09:35,1111111,5,false
P-43049-MSBMS-DN_SUB,43049,EMU,MSB-MS-DN_SUB,08:54,09:00,1111111,5,false
P-43049-MSMBM-DN_SUB,43049,EMU,MS-MBM-DN_SUB,09:01,09:12,1111111,5,false
P-43049-MBMGI-DN_SUB,43049,EMU,MBM-GI-DN_SUB,09:12,09:18,1111111,5,false
P-43049-GISTM-DN_SUB,43049,EMU,GI-STM-DN_SUB,09:18,09:21,1111111,5,false
P-43049-STMPV-DN_SUB,43049,EMU,STM-PV-DN_SUB,09:22,09:31,1111111,5,false
P-43049-PVTBM-DN_SUB,43049,EMU,PV-TBM-DN_SUB,09:32,09:41,1111111,5,false
P-43050-MSBMS-DN_SUB,43050,EMU,MSB-MS-DN_SUB,09:00,09:06,1111111,5,false
P-43050-MSMBM-DN_SUB,43050,EMU,MS-MBM-DN_SUB,09:07,09:18,1111111,5,false
P-43050-MBMGI-DN_SUB,43050,EMU,MBM-GI-DN_SUB,09:18,09:24,1111111,5,false
P-43050-GISTM-DN_SUB,43050,EMU,GI-STM-DN_SUB,09:24,09:27,1111111,5,false
P-43050-STMPV-DN_SUB,43050,EMU,STM-PV-DN_SUB,09:28,09:37,1111111,5,false
P-43050-PVTBM-DN_SUB,43050,EMU,PV-TBM-DN_SUB,09:38,09:47,1111111,5,false
P-43051-MSBMS-DN_SUB,43051,EMU,MSB-MS-DN_SUB,09:06,09:12,1111111,5,false
P-43051-MSMBM-DN_SUB,43051,EMU,MS-MBM-DN_SUB,09:13,09:24,1111111,5,false
P-43051-MBMGI-DN_SUB,43051,EMU,MBM-GI-DN_SUB,09:24,09:30,1111111,5,false
P-43051-GISTM-DN_SUB,43051,EMU,GI-STM-DN_SUB,09:30,09:33,1111111,5,false
P-43051-STMPV-DN_SUB,43051,EMU,STM-PV-DN_SUB,09:34,09:43,1111111,5,false
P-43051-PVTBM-DN_SUB,43051,EMU,PV-TBM-DN_SUB,09:44,09:53,1111111,5,false
P-43052-MSBMS-DN_SUB,43052,EMU,MSB-MS-DN_SUB,09:12,09:18,1111111,5,false
P-43052-MSMBM-DN_SUB,43052,EMU,MS-MBM-DN_SUB,09:19,09:30,1111111,5,false
P-43052-MBMGI-DN_SUB,43052,EMU,MBM-GI-DN_SUB,09:30,09:36,1111111,5,false
P-43052-GISTM-DN_SUB,43052,EMU,GI-STM-DN_SUB,09:36,09:39,1111111,5,false
P-43052-STMPV-DN_SUB,43052,EMU,STM-PV-DN_SUB,09:40,09:49,1111111,5,false
P-43052-PVTBM-DN_SUB,43052,EMU,PV-TBM-DN_SUB,09:50,09:59,1111111,5,false
P-43053-MSBMS-DN_SUB,43053,EMU,MSB-MS-DN_SUB,09:18,09:24,1111111,5,false
P-43053-MSMBM-DN_SUB,43053,EMU,MS-MBM-DN_SUB,09:25,09:36,1111111,5,false
P-43053-MBMGI-DN_SUB,43053,EMU,MBM-GI-DN_SUB,09:36,09:42,1111111,5,false
P-43053-GISTM-DN_SUB,43053,EMU,GI-STM-DN_SUB,09:42,09:45,1111111,5,false
P-43053-STMPV-DN_SUB,43053,EMU,STM-PV-DN_SUB,09:46,09:55,1111111,5,false
P-43053-PVTBM-DN_SUB,43053,EMU,PV-TBM-DN_SUB,09:56,10:05,1111111,5,false
P-43054-MSBMS-DN_SUB,43054,EMU,MSB-MS-DN_SUB,09:24,09:30,1111111,5,false
P-43054-MSMBM-DN_SUB,43054,EMU,MS-MBM-DN_SUB,09:31,09:42,1111111,5,false
P-43054-MBMGI-DN_SUB,43054,EMU,MBM-GI-DN_SUB,09:42,09:48,1111111,5,false
P-43054-GISTM-DN_SUB,43054,EMU,GI-STM-DN_SUB,09:48,09:51,1111111,5,false
P-43054-STMPV-DN_SUB,43054,EMU,STM-PV-DN_SUB,09:52,10:01,1111111,5,false
P-43054-PVTBM-DN_SUB,43054,EMU,PV-TBM-DN_SUB,10:02,10:11,1111111,5,false
P-43055-MSBMS-DN_SUB,43055,EMU,MSB-MS-DN_SUB,09:30,09:36,1111111,5,false
P-43055-MSMBM-DN_SUB,43055,EMU,MS-MBM-DN_SUB,09:37,09:48,1111111,5,false
P-43055-MBMGI-DN_SUB,43055,EMU,MBM-GI-DN_SUB,09:48,09:54,1111111,5,false
P-43055-GISTM-DN_SUB,43055,EMU,GI-STM-DN_SUB,09:54,09:57,1111111,5,false
P-43055-STMPV-DN_SUB,43055,EMU,STM-PV-DN_SUB,09:58,10:07,1111111,5,false
P-43055-PVTBM-DN_SUB,43055,EMU,PV-TBM-DN_SUB,10:08,10:17,1111111,5,false
P-43056-MSBMS-DN_SUB,43056,EMU,MSB-MS-DN_SUB,09:36,09:42,1111111,5,false
P-43056-MSMBM-DN_SUB,43056,EMU,MS-MBM-DN_SUB,09:43,09:54,1111111,5,false
P-43056-MBMGI-DN_SUB,43056,EMU,MBM-GI-DN_SUB,09:54,10:00,1111111,5,false
P-43056-GISTM-DN_SUB,43056,EMU,GI-STM-DN_SUB,10:00,10:03,1111111,5,false
P-43056-STMPV-DN_SUB,43056,EMU,STM-PV-DN_SUB,10:04,10:13,1111111,5,false
P-43056-PVTBM-DN_SUB,43056,EMU,PV-TBM-DN_SUB,10:14,10:23,1111111,5,false
P-43057-MSBMS-DN_SUB,43057,EMU,MSB-MS-DN_SUB,09:42,09:48,1111111,5,false
P-43057-MSMBM-DN_SUB,43057,EMU,MS-MBM-DN_SUB,09:49,10:00,1111111,5,false
P-43057-MBMGI-DN_SUB,43057,EMU,MBM-GI-DN_SUB,10:00,10:06,1111111,5,false
P-43057-GISTM-DN_SUB,43057,EMU,GI-STM-DN_SUB,10:06,10:09,1111111,5,false
P-43057-STMPV-DN_SUB,43057,EMU,STM-PV-DN_SUB,10:10,10:19,1111111,5,false
P-43057-PVTBM-DN_SUB,43057,EMU,PV-TBM-DN_SUB,10:20,10:29,1111111,5,false
P-43058-MSBMS-DN_SUB,43058,EMU,MSB-MS-DN_SUB,09:48,09:54,1111111,5,false
P-43058-MSMBM-DN_SUB,43058,EMU,MS-MBM-DN_SUB,09:55,10:06,1111111,5,false
P-43058-MBMGI-DN_SUB,43058,EMU,MBM-GI-DN_SUB,10:06,10:12,1111111,5,false
P-43058-GISTM-DN_SUB,43058,EMU,GI-STM-DN_SUB,10:12,10:15,1111111,5,false
P-43058-STMPV-DN_SUB,43058,EMU,STM-PV-DN_SUB,10:16,10:25,1111111,5,false
P-43058-PVTBM-DN_SUB,43058,EMU,PV-TBM-DN_SUB,10:26,10:35,1111111,5,false
P-43059-MSBMS-DN_SUB,43059,EMU,MSB-MS-DN_SUB,09:54,10:00,1111111,5,false
P-43059-MSMBM-DN_SUB,43059,EMU,MS-MBM-DN_SUB,10:01,10:12,1111111,5,false
P-43059-MBMGI-DN_SUB,43059,EMU,MBM-GI-DN_SUB,10:12,10:18,1111111,5,false
P-43059-GISTM-DN_SUB,43059,EMU,GI-STM-DN_SUB,10:18,10:21,1111111,5,false
P-43059-STMPV-DN_SUB,43059,EMU,STM-PV-DN_SUB,10:22,10:31,1111111,5,false
P-43059-PVTBM-DN_SUB,43059,EMU,PV-TBM-DN_SUB,10:32,10:41,1111111,5,false
P-43060-MSBMS-DN_SUB,43060,EMU,MSB-MS-DN_SUB,10:00,10:06,1111111,5,false
P-43060-MSMBM-DN_SUB,43060,EMU,MS-MBM-DN_SUB,10:07,10:18,1111111,5,false
P-43060-MBMGI-DN_SUB,43060,EMU,MBM-GI-DN_SUB,10:18,10:24,1111111,5,false
P-43060-GISTM-DN_SUB,43060,EMU,GI-STM-DN_SUB,10:24,10:27,1111111,5,false
P-43060-STMPV-DN_SUB,43060,EMU,STM-PV-DN_SUB,10:28,10:37,1111111,5,false
P-43060-PVTBM-DN_SUB,43060,EMU,PV-TBM-DN_SUB,10:38,10:47,1111111,5,false
P-43061-MSBMS-DN_SUB,43061,EMU,MSB-MS-DN_SUB,10:06,10:12,1111111,5,false
P-43061-MSMBM-DN_SUB,43061,EMU,MS-MBM-DN_SUB,10:13,10:24,1111111,5,false
P-43061-MBMGI-DN_SUB,43061,EMU,MBM-GI-DN_SUB,10:24,10:30,1111111,5,false
