asset_id,asset_type,department,block_section_id,station_code,km,criticality_class,install_date,last_overhaul_date,cumulative_tonnage_gmt,failure_count_12m
TC-PONGPD-02,track_circuit,SNT,PON-GPD-DN,,37.45,C,2013-05-31,2023-06-24,93.2,1
TC-PONGPD-03,track_circuit,SNT,PON-GPD-DN,,39.79,C,2015-01-20,2022-03-17,371.1,0
TC-PONGPD-04,track_circuit,SNT,PON-GPD-DN,,39.37,C,2025-03-22,,201.2,0
TC-PONGPD-05,track_circuit,SNT,PON-GPD-DN,,46.64,C,2017-03-09,2025-05-25,175.4,0
OHE-PONGPD-07,OHE_span,TRD,PON-GPD-UP,,41.32,C,1993-09-14,2013-07-26,,2
OHE-PONGPD-08,OHE_span,TRD,PON-GPD-UP,,42.90,C,2020-10-14,,,0
OHE-PONGPD-09,OHE_span,TRD,PON-GPD-UP,,37.67,C,2017-08-05,,,0
OHE-PONGPD-10,OHE_span,TRD,PON-GPD-UP,,36.14,C,2019-03-20,,,0
OHE-PONGPD-11,OHE_span,TRD,PON-GPD-UP,,36.31,C,2021-04-14,,,1
OHE-PONGPD-12,OHE_span,TRD,PON-GPD-UP,,36.55,C,2010-12-23,,,0
AC-PONGPD-03,axle_counter,SNT,PON-GPD-UP,,44.76,C,2014-11-15,2019-11-02,259.6,2
AC-PONGPD-04,axle_counter,SNT,PON-GPD-UP,,43.57,C,2018-07-02,2024-03-10,363.5,0
BL-PONGPD-05,ballast,ENG,PON-GPD-UP,,38.11,B,2019-08-11,2024-10-17,423.4,0
BL-PONGPD-06,ballast,ENG,PON-GPD-UP,,41.36,B,2017-10-25,2024-02-17,389.0,0
BL-PONGPD-07,ballast,ENG,PON-GPD-UP,,46.60,C,2016-09-08,2023-08-02,80.6,0
BL-PONGPD-08,ballast,ENG,PON-GPD-UP,,38.27,C,2019-11-17,2025-01-11,393.3,0
CW-PONGPD-04,contact_wire,TRD,PON-GPD-UP,,40.22,B,2024-11-10,,,1
CW-PONGPD-05,contact_wire,TRD,PON-GPD-UP,,36.53,B,2003-09-15,2021-07-03,,1
CW-PONGPD-06,contact_wire,TRD,PON-GPD-UP,,46.55,B,2022-09-20,,,0
INS-PONGPD-04,insulator,TRD,PON-GPD-UP,,36.55,C,2020-05-27,,,0
INS-PONGPD-05,insulator,TRD,PON-GPD-UP,,46.48,C,2021-01-30,,,0
INS-PONGPD-06,insulator,TRD,PON-GPD-UP,,35.67,C,2021-12-11,,,0
MST-PONGPD-06,mast,TRD,PON-GPD-UP,,35.97,B,1998-05-14,2025-12-26,,0
MST-PONGPD-07,mast,TRD,PON-GPD-UP,,45.44,C,1990-07-10,2023-04-11,,0
MST-PONGPD-08,mast,TRD,PON-GPD-UP,,44.87,C,1998-01-29,2022-08-26,,0
MST-PONGPD-09,mast,TRD,PON-GPD-UP,,38.52,C,1985-03-04,2018-02-24,,0
MST-PONGPD-10,mast,TRD,PON-GPD-UP,,42.49,C,1999-11-19,2024-09-21,,1
RL-PONGPD-09,rail,ENG,PON-GPD-UP,,41.43,B,2003-02-11,2016-05-21,376.7,1
RL-PONGPD-10,rail,ENG,PON-GPD-UP,,46.65,C,2019-11-13,,335.2,1
RL-PONGPD-11,rail,ENG,PON-GPD-UP,,36.08,C,2023-03-13,,539.0,0
RL-PONGPD-12,rail,ENG,PON-GPD-UP,,42.89,B,2026-01-16,,78.3,0
RL-PONGPD-13,rail,ENG,PON-GPD-UP,,37.25,B,2010-07-16,2022-02-23,454.7,1
RL-PONGPD-14,rail,ENG,PON-GPD-UP,,36.24,B,2019-08-14,,369.6,1
RL-PONGPD-15,rail,ENG,PON-GPD-UP,,36.63,B,2016-03-01,2024-12-02,764.7,0
RL-PONGPD-16,rail,ENG,PON-GPD-UP,,42.15,B,2025-02-09,,933.7,2
SG-PONGPD-05,signal,SNT,PON-GPD-UP,,38.76,C,2021-06-03,,,0
SG-PONGPD-06,signal,SNT,PON-GPD-UP,,46.55,C,2019-02-08,,,0
SG-PONGPD-07,signal,SNT,PON-GPD-UP,,39.32,C,2013-01-29,2025-01-21,,0
SG-PONGPD-08,signal,SNT,PON-GPD-UP,,45.60,C,2021-05-09,,,1
SL-PONGPD-05,sleeper,ENG,PON-GPD-UP,,44.70,C,2015-10-28,,150.9,0
SL-PONGPD-06,sleeper,ENG,PON-GPD-UP,,40.53,C,1997-06-19,2015-12-08,1145.5,3
SL-PONGPD-07,sleeper,ENG,PON-GPD-UP,,44.90,C,2002-01-17,2025-07-24,271.7,2
SL-PONGPD-08,sleeper,ENG,PON-GPD-UP,,45.13,C,1993-09-22,2014-01-07,260.8,1
TC-PONGPD-06,track_circuit,SNT,PON-GPD-UP,,35.56,C,2021-08-05,,363.0,2
TC-PONGPD-07,track_circuit,SNT,PON-GPD-UP,,44.89,C,2020-10-18,2026-03-14,285.1,1
TC-PONGPD-08,track_circuit,SNT,PON-GPD-UP,,42.75,C,2018-06-19,,161.5,0
TC-PONGPD-09,track_circuit,SNT,PON-GPD-UP,,43.61,C,2016-12-21,2023-04-26,228.1,1
TC-PONGPD-10,track_circuit,SNT,PON-GPD-UP,,37.77,C,2013-01-01,2024-11-17,198.3,3
OHE-PVTBM-01,OHE_span,TRD,PV-TBM-DN,,28.13,C,2000-02-24,2026-06-10,,1
OHE-PVTBM-02,OHE_span,TRD,PV-TBM-DN,,28.67,C,2005-08-21,2025-11-16,,2
OHE-PVTBM-03,OHE_span,TRD,PV-TBM-DN,,24.97,C,1997-10-09,2021-06-10,,2
AC-PVTBM-01,axle_counter,SNT,PV-TBM-DN,,28.88,C,2021-06-15,,67.3,0
BL-PVTBM-01,ballast,ENG,PV-TBM-DN,,27.64,C,2023-09-02,,143.2,0
BL-PVTBM-02,ballast,ENG,PV-TBM-DN,,27.25,B,2023-12-15,,219.0,0
CW-PVTBM-01,contact_wire,TRD,PV-TBM-DN,,23.61,B,2011-08-17,2026-02-21,,0
CW-PVTBM-02,contact_wire,TRD,PV-TBM-DN,,27.97,C,2016-08-03,,,0
INS-PVTBM-01,insulator,TRD,PV-TBM-DN,,27.94,C,2020-08-18,,,1
MST-PVTBM-01,mast,TRD,PV-TBM-DN,,25.64,C,2012-11-12,,,0
MST-PVTBM-02,mast,TRD,PV-TBM-DN,,27.58,B,2016-09-20,,,0
RL-PVTBM-01,rail,ENG,PV-TBM-DN,,23.32,B,2022-12-05,,78.4,0
RL-PVTBM-02,rail,ENG,PV-TBM-DN,,25.49,B,2017-04-08,2026-03-28,325.7,3
RL-PVTBM-03,rail,ENG,PV-TBM-DN,,24.25,B,2015-12-18,,72.9,0
RL-PVTBM-04,rail,ENG,PV-TBM-DN,,26.49,B,2019-05-10,,316.0,1
SG-PVTBM-01,signal,SNT,PV-TBM-DN,,24.22,C,2017-07-30,,,0
SG-PVTBM-02,signal,SNT,PV-TBM-DN,,24.09,B,2025-01-28,,,0
SL-PVTBM-01,sleeper,ENG,PV-TBM-DN,,26.21,C,2010-03-22,2025-04-03,410.9,1
SL-PVTBM-02,sleeper,ENG,PV-TBM-DN,,25.85,C,2021-04-30,,578.5,2
TC-PVTBM-01,track_circuit,SNT,PV-TBM-DN,,23.44,B,2025-11-03,,253.1,0
TC-PVTBM-02,track_circuit,SNT,PV-TBM-DN,,24.07,B,2013-09-13,2025-07-13,104.7,1
OHE-PVTBM-04,OHE_span,TRD,PV-TBM-DN_SUB,,28.95,A,2008-05-21,,,1
OHE-PVTBM-05,OHE_span,TRD,PV-TBM-DN_SUB,,28.42,B,1994-03-19,2017-08-08,,1
OHE-PVTBM-06,OHE_span,TRD,PV-TBM-DN_SUB,,28.06,A,2020-04-07,,,0
AC-PVTBM-02,axle_counter,SNT,PV-TBM-DN_SUB,,28.44,B,2022-06-28,,147.4,0
BL-PVTBM-03,ballast,ENG,PV-TBM-DN_SUB,,26.44,A,2020-06-07,,164.4,2
BL-PVTBM-04,ballast,ENG,PV-TBM-DN_SUB,,24.96,A,2015-11-30,2026-06-12,70.3,3
CW-PVTBM-03,contact_wire,TRD,PV-TBM-DN_SUB,,28.68,A,2021-09-10,,,0
CW-PVTBM-04,contact_wire,TRD,PV-TBM-DN_SUB,,25.45,A,2020-08-27,,,0
INS-PVTBM-02,insulator,TRD,PV-TBM-DN_SUB,,24.51,A,2016-03-01,2025-11-24,,1
MST-PVTBM-03,mast,TRD,PV-TBM-DN_SUB,,27.65,A,1997-10-26,2022-10-13,,1
MST-PVTBM-04,mast,TRD,PV-TBM-DN_SUB,,25.46,A,1993-05-04,2022-07-06,,1
RL-PVTBM-05,rail,ENG,PV-TBM-DN_SUB,,28.80,A,2006-03-08,2024-08-07,41.5,0
RL-PVTBM-06,rail,ENG,PV-TBM-DN_SUB,,24.45,A,2011-05-22,2025-04-04,346.9,1
RL-PVTBM-07,rail,ENG,PV-TBM-DN_SUB,,23.66,A,2018-02-19,,566.6,2
RL-PVTBM-08,rail,ENG,PV-TBM-DN_SUB,,27.87,A,2022-05-21,,432.1,1
SG-PVTBM-03,signal,SNT,PV-TBM-DN_SUB,,25.70,A,2019-05-17,,,2
SG-PVTBM-04,signal,SNT,PV-TBM-DN_SUB,,26.71,A,2012-03-18,2023-03-31,,1
SL-PVTBM-03,sleeper,ENG,PV-TBM-DN_SUB,,27.22,A,2000-10-16,2016-06-01,853.4,2
SL-PVTBM-04,sleeper,ENG,PV-TBM-DN_SUB,,27.05,A,2012-09-15,,408.5,1
TC-PVTBM-03,track_circuit,SNT,PV-TBM-DN_SUB,,28.53,A,2019-01-19,2025-12-06,238.8,0
TC-PVTBM-04,track_circuit,SNT,PV-TBM-DN_SUB,,25.81,B,2023-09-09,,375.2,0
OHE-PVTBM-07,OHE_span,TRD,PV-TBM-UP,,25.56,B,2020-03-09,,,0
OHE-PVTBM-08,OHE_span,TRD,PV-TBM-UP,,24.05,C,2007-06-27,,,2
OHE-PVTBM-09,OHE_span,TRD,PV-TBM-UP,,26.59,B,2022-06-23,,,0
AC-PVTBM-03,axle_counter,SNT,PV-TBM-UP,,25.09,C,2014-12-22,2024-03-18,92.5,0
BL-PVTBM-05,ballast,ENG,PV-TBM-UP,,28.94,C,2022-03-27,,174.5,0
BL-PVTBM-06,ballast,ENG,PV-TBM-UP,,27.53,C,2024-10-10,,55.9,0
CW-PVTBM-05,contact_wire,TRD,PV-TBM-UP,,24.06,B,2013-11-07,,,0
CW-PVTBM-06,contact_wire,TRD,PV-TBM-UP,,27.11,B,2023-12-01,,,1
INS-PVTBM-03,insulator,TRD,PV-TBM-UP,,28.79,C,2018-05-29,2026-06-14,,0
MST-PVTBM-05,mast,TRD,PV-TBM-UP,,24.43,B,2012-03-29,,,1
MST-PVTBM-06,mast,TRD,PV-TBM-UP,,26.29,C,1994-03-06,2025-06-30,,0
RL-PVTBM-09,rail,ENG,PV-TBM-UP,,26.54,B,2024-01-06,,96.7,0
RL-PVTBM-10,rail,ENG,PV-TBM-UP,,28.73,B,2020-07-12,,62.1,0
RL-PVTBM-11,rail,ENG,PV-TBM-UP,,26.98,B,2015-02-14,,146.8,1
RL-PVTBM-12,rail,ENG,PV-TBM-UP,,28.91,C,2015-08-28,2026-04-11,210.7,1
SG-PVTBM-05,signal,SNT,PV-TBM-UP,,26.87,B,2013-10-13,2025-06-28,,0
SG-PVTBM-06,signal,SNT,PV-TBM-UP,,23.64,B,2017-10-05,,,0
SL-PVTBM-05,sleeper,ENG,PV-TBM-UP,,25.62,C,2008-07-09,2026-02-20,470.3,1
SL-PVTBM-06,sleeper,ENG,PV-TBM-UP,,23.23,C,1992-02-05,2009-07-10,403.7,2
TC-PVTBM-05,track_circuit,SNT,PV-TBM-UP,,28.21,C,2024-09-22,,127.3,0
TC-PVTBM-06,track_circuit,SNT,PV-TBM-UP,,28.64,C,2017-08-02,2026-05-10,36.7,1
OHE-PVTBM-10,OHE_span,TRD,PV-TBM-UP_SUB,,26.53,B,2006-12-21,2026-01-23,,0
OHE-PVTBM-11,OHE_span,TRD,PV-TBM-UP_SUB,,23.98,A,2025-09-09,,,0
OHE-PVTBM-12,OHE_span,TRD,PV-TBM-UP_SUB,,23.64,A,2005-10-06,2025-10-06,,1
AC-PVTBM-04,axle_counter,SNT,PV-TBM-UP_SUB,,28.07,A,2014-11-20,2021-12-04,360.8,0
BL-PVTBM-07,ballast,ENG,PV-TBM-UP_SUB,,28.79,B,2018-10-08,2024-08-28,306.6,0
BL-PVTBM-08,ballast,ENG,PV-TBM-UP_SUB,,27.89,A,2021-02-24,,154.0,1
CW-PVTBM-07,contact_wire,TRD,PV-TBM-UP_SUB,,24.34,A,2012-12-21,,,0
CW-PVTBM-08,contact_wire,TRD,PV-TBM-UP_SUB,,25.83,A,2024-08-04,,,0
INS-PVTBM-04,insulator,TRD,PV-TBM-UP_SUB,,27.55,A,2022-01-24,,,1
MST-PVTBM-07,mast,TRD,PV-TBM-UP_SUB,,27.26,B,1998-10-20,2024-04-30,,0
MST-PVTBM-08,mast,TRD,PV-TBM-UP_SUB,,27.63,A,2016-04-06,,,0
RL-PVTBM-13,rail,ENG,PV-TBM-UP_SUB,,27.33,A,2015-12-14,2024-07-18,536.0,1
RL-PVTBM-14,rail,ENG,PV-TBM-UP_SUB,,28.19,A,2023-08-27,,400.0,1
RL-PVTBM-15,rail,ENG,PV-TBM-UP_SUB,,26.63,A,2020-07-04,,298.1,0
RL-PVTBM-16,rail,ENG,PV-TBM-UP_SUB,,23.86,A,2022-07-25,,606.3,1
SG-PVTBM-07,signal,SNT,PV-TBM-UP_SUB,,28.94,A,2025-02-14,,,1
SG-PVTBM-08,signal,SNT,PV-TBM-UP_SUB,,24.23,A,2019-11-07,,,0
SL-PVTBM-07,sleeper,ENG,PV-TBM-UP_SUB,,28.62,A,1993-04-10,2023-08-25,915.1,1
SL-PVTBM-08,sleeper,ENG,PV-TBM-UP_SUB,,27.00,A,2013-02-22,,835.1,0
TC-PVTBM-07,track_circuit,SNT,PV-TBM-UP_SUB,,28.16,A,2019-10-25,2025-07-26,254.2,2
TC-PVTBM-08,track_circuit,SNT,PV-TBM-UP_SUB,,27.82,A,2025-01-16,,134.8,0
OHE-STMPV-01,OHE_span,TRD,STM-PV-DN,,21.16,C,2011-04-19,,,0
OHE-STMPV-02,OHE_span,TRD,STM-PV-DN,,18.55,C,2010-01-19,,,2
OHE-STMPV-03,OHE_span,TRD,STM-PV-DN,,18.39,C,2014-08-23,,,0
AC-STMPV-01,axle_counter,SNT,STM-PV-DN,,18.26,B,2022-08-19,,97.6,0
BL-STMPV-01,ballast,ENG,STM-PV-DN,,18.50,C,2021-12-19,,19.4,0
BL-STMPV-02,ballast,ENG,STM-PV-DN,,22.00,C,2021-02-11,2025-11-26,219.1,1
CW-STMPV-01,contact_wire,TRD,STM-PV-DN,,18.54,B,2003-02-01,2017-01-05,,0
CW-STMPV-02,contact_wire,TRD,STM-PV-DN,,19.94,C,2010-03-08,2024-07-29,,1
INS-STMPV-01,insulator,TRD,STM-PV-DN,,18.09,B,2021-01-10,,,1
MST-STMPV-01,mast,TRD,STM-PV-DN,,21.76,B,1983-12-24,2017-06-22,,1
MST-STMPV-02,mast,TRD,STM-PV-DN,,22.39,C,2020-03-13,,,2
RL-STMPV-01,rail,ENG,STM-PV-DN,,18.51,B,2008-06-26,2023-09-04,41.8,1
RL-STMPV-02,rail,ENG,STM-PV-DN,,18.20,C,2014-07-30,2023-11-13,253.8,1
RL-STMPV-03,rail,ENG,STM-PV-DN,,17.38,C,2013-03-11,2022-07-06,405.6,1
RL-STMPV-04,rail,ENG,STM-PV-DN,,19.56,C,2023-05-04,,272.2,0
SG-STMPV-01,signal,SNT,STM-PV-DN,,22.92,B,2017-03-06,,,1
SG-STMPV-02,signal,SNT,STM-PV-DN,,20.78,B,2009-11-04,2026-04-19,,0
SL-STMPV-01,sleeper,ENG,STM-PV-DN,,20.38,C,2002-06-17,2024-12-22,151.1,1
SL-STMPV-02,sleeper,ENG,STM-PV-DN,,20.38,B,1999-10-02,2026-06-17,49.2,3
TC-STMPV-01,track_circuit,SNT,STM-PV-DN,,22.43,C,2020-04-07,,163.8,2
TC-STMPV-02,track_circuit,SNT,STM-PV-DN,,19.08,C,2020-03-27,,188.2,0
OHE-STMPV-04,OHE_span,TRD,STM-PV-DN_SUB,,17.70,A,2022-12-10,,,2
OHE-STMPV-05,OHE_span,TRD,STM-PV-DN_SUB,,17.71,A,2014-05-07,,,0
OHE-STMPV-06,OHE_span,TRD,STM-PV-DN_SUB,,18.28,A,2011-12-10,,,0
AC-STMPV-02,axle_counter,SNT,STM-PV-DN_SUB,,18.43,A,2012-08-06,2021-01-15,205.2,1
BL-STMPV-03,ballast,ENG,STM-PV-DN_SUB,,18.26,A,2015-10-01,2023-06-22,79.2,1
BL-STMPV-04,ballast,ENG,STM-PV-DN_SUB,,17.56,B,2018-03-29,2023-10-05,201.1,2
CW-STMPV-03,contact_wire,TRD,STM-PV-DN_SUB,,21.02,A,2012-10-05,2026-05-26,,0
CW-STMPV-04,contact_wire,TRD,STM-PV-DN_SUB,,22.73,A,2018-08-07,,,1
INS-STMPV-02,insulator,TRD,STM-PV-DN_SUB,,22.33,A,2019-07-08,,,1
MST-STMPV-03,mast,TRD,STM-PV-DN_SUB,,22.87,B,2023-04-21,,,0
MST-STMPV-04,mast,TRD,STM-PV-DN_SUB,,18.40,A,2016-04-20,,,0
RL-STMPV-05,rail,ENG,STM-PV-DN_SUB,,21.57,A,2015-05-22,2025-07-05,632.9,1
RL-STMPV-06,rail,ENG,STM-PV-DN_SUB,,20.21,A,2002-12-29,2022-12-02,216.9,0
RL-STMPV-07,rail,ENG,STM-PV-DN_SUB,,19.95,A,2017-06-06,2025-12-29,475.8,0
RL-STMPV-08,rail,ENG,STM-PV-DN_SUB,,21.41,A,2017-04-12,,175.6,1
SG-STMPV-03,signal,SNT,STM-PV-DN_SUB,,19.92,A,2016-01-13,,,0
SG-STMPV-04,signal,SNT,STM-PV-DN_SUB,,18.27,A,2013-11-14,2025-07-29,,0
SL-STMPV-03,sleeper,ENG,STM-PV-DN_SUB,,19.62,B,1989-08-25,2015-10-21,850.0,3
SL-STMPV-04,sleeper,ENG,STM-PV-DN_SUB,,19.54,B,2015-06-20,,929.2,4
TC-STMPV-03,track_circuit,SNT,STM-PV-DN_SUB,,18.38,A,2023-11-01,,34.0,0
TC-STMPV-04,track_circuit,SNT,STM-PV-DN_SUB,,17.66,B,2017-08-02,2025-08-14,351.5,0
OHE-STMPV-07,OHE_span,TRD,STM-PV-UP,,17.51,C,1995-10-27,2018-05-12,,2
OHE-STMPV-08,OHE_span,TRD,STM-PV-UP,,19.12,B,2015-05-30,,,1
OHE-STMPV-09,OHE_span,TRD,STM-PV-UP,,20.03,B,2012-10-23,,,0
AC-STMPV-03,axle_counter,SNT,STM-PV-UP,,21.95,C,2017-08-30,2026-05-13,20.7,0
BL-STMPV-05,ballast,ENG,STM-PV-UP,,17.54,C,2016-01-15,2022-07-21,18.8,1
BL-STMPV-06,ballast,ENG,STM-PV-UP,,18.63,B,2020-05-06,,91.5,0
CW-STMPV-05,contact_wire,TRD,STM-PV-UP,,21.94,B,2021-07-28,,,1
CW-STMPV-06,contact_wire,TRD,STM-PV-UP,,21.37,C,2018-09-27,,,0
INS-STMPV-03,insulator,TRD,STM-PV-UP,,21.23,C,2013-09-17,2026-05-20,,0
MST-STMPV-05,mast,TRD,STM-PV-UP,,18.87,B,1997-06-10,2023-04-16,,0
MST-STMPV-06,mast,TRD,STM-PV-UP,,22.20,C,2012-01-25,,,0
RL-STMPV-09,rail,ENG,STM-PV-UP,,17.35,B,2008-07-10,2020-11-06,219.0,0
RL-STMPV-10,rail,ENG,STM-PV-UP,,19.31,C,2011-10-26,2021-02-23,398.4,1
RL-STMPV-11,rail,ENG,STM-PV-UP,,22.90,B,2025-09-26,,306.3,2
RL-STMPV-12,rail,ENG,STM-PV-UP,,18.31,B,2025-01-12,,339.6,0
SG-STMPV-05,signal,SNT,STM-PV-UP,,17.95,B,2024-10-02,,,0
SG-STMPV-06,signal,SNT,STM-PV-UP,,17.42,B,2012-03-14,2025-12-23,,2
SL-STMPV-05,sleeper,ENG,STM-PV-UP,,21.34,C,2010-06-30,2024-03-20,442.3,2
SL-STMPV-06,sleeper,ENG,STM-PV-UP,,21.69,C,1994-06-30,2009-09-10,729.0,1
TC-STMPV-05,track_circuit,SNT,STM-PV-UP,,18.75,C,2024-12-22,,116.5,0
TC-STMPV-06,track_circuit,SNT,STM-PV-UP,,19.99,C,2014-09-03,2025-09-17,57.1,0
OHE-STMPV-10,OHE_span,TRD,STM-PV-UP_SUB,,22.53,B,2001-07-02,2025-04-20,,1
OHE-STMPV-11,OHE_span,TRD,STM-PV-UP_SUB,,22.21,A,2023-01-19,,,1
OHE-STMPV-12,OHE_span,TRD,STM-PV-UP_SUB,,21.71,A,2017-02-24,,,0
AC-STMPV-04,axle_counter,SNT,STM-PV-UP_SUB,,22.33,B,2020-04-21,2025-11-28,302.4,2
BL-STMPV-07,ballast,ENG,STM-PV-UP_SUB,,21.84,A,2024-01-09,,207.8,0
BL-STMPV-08,ballast,ENG,STM-PV-UP_SUB,,17.53,A,2025-01-07,,203.5,2
CW-STMPV-07,contact_wire,TRD,STM-PV-UP_SUB,,18.05,A,2008-12-23,2024-05-16,,1
CW-STMPV-08,contact_wire,TRD,STM-PV-UP_SUB,,17.65,A,2009-05-15,2026-06-22,,1
INS-STMPV-04,insulator,TRD,STM-PV-UP_SUB,,21.94,B,2016-12-31,2025-06-22,,0
MST-STMPV-07,mast,TRD,STM-PV-UP_SUB,,18.68,A,2022-04-08,,,0
MST-STMPV-08,mast,TRD,STM-PV-UP_SUB,,19.31,A,2017-12-17,,,1
RL-STMPV-13,rail,ENG,STM-PV-UP_SUB,,19.94,A,2019-05-13,,445.4,0
RL-STMPV-14,rail,ENG,STM-PV-UP_SUB,,17.74,A,2016-03-02,2025-06-12,228.7,0
RL-STMPV-15,rail,ENG,STM-PV-UP_SUB,,19.06,A,2011-03-24,2022-10-16,613.7,0
RL-STMPV-16,rail,ENG,STM-PV-UP_SUB,,21.32,A,2006-05-08,2024-12-03,551.0,0
SG-STMPV-07,signal,SNT,STM-PV-UP_SUB,,18.75,A,2009-08-03,2022-05-09,,1
SG-STMPV-08,signal,SNT,STM-PV-UP_SUB,,21.56,A,2011-09-24,2024-08-16,,1
SL-STMPV-07,sleeper,ENG,STM-PV-UP_SUB,,22.79,A,2005-08-26,2022-12-30,994.7,4
SL-STMPV-08,sleeper,ENG,STM-PV-UP_SUB,,22.04,A,1989-07-06,2009-05-11,377.9,2
TC-STMPV-07,track_circuit,SNT,STM-PV-UP_SUB,,20.28,A,2025-02-20,,222.0,1
TC-STMPV-08,track_circuit,SNT,STM-PV-UP_SUB,,17.67,A,2013-12-01,2025-10-31,308.8,2
OHE-TITRL-01,OHE_span,TRD,TI-TRL-DN,,40.16,C,2015-01-10,,,0
OHE-TITRL-02,OHE_span,TRD,TI-TRL-DN,,34.62,B,2022-09-02,,,0
OHE-TITRL-03,OHE_span,TRD,TI-TRL-DN,,32.61,C,1996-03-27,2019-07-09,,0
OHE-TITRL-04,OHE_span,TRD,TI-TRL-DN,,31.34,B,2018-05-01,,,0
OHE-TITRL-05,OHE_span,TRD,TI-TRL-DN,,35.50,B,1997-05-30,2018-03-04,,1
OHE-TITRL-06,OHE_span,TRD,TI-TRL-DN,,36.18,C,2006-11-30,2026-05-12,,2
AC-TITRL-01,axle_counter,SNT,TI-TRL-DN,,37.97,B,2015-01-04,2025-10-18,435.5,0
AC-TITRL-02,axle_counter,SNT,TI-TRL-DN,,37.88,B,2014-04-30,2022-12-14,339.8,2
AC-TITRL-03,axle_counter,SNT,TI-TRL-DN,,32.78,C,2018-11-30,,193.3,1
BL-TITRL-01,ballast,ENG,TI-TRL-DN,,37.77,C,2024-01-20,,415.2,1
BL-TITRL-02,ballast,ENG,TI-TRL-DN,,30.44,C,2024-01-28,,167.2,0
BL-TITRL-03,ballast,ENG,TI-TRL-DN,,33.16,C,2022-10-21,,198.7,1
BL-TITRL-04,ballast,ENG,TI-TRL-DN,,29.97,C,2016-01-03,2021-01-13,370.4,2
BL-TITRL-05,ballast,ENG,TI-TRL-DN,,33.13,C,2022-04-13,,46.2,0
CW-TITRL-01,contact_wire,TRD,TI-TRL-DN,,31.95,B,2012-07-27,2026-04-26,,1
CW-TITRL-02,contact_wire,TRD,TI-TRL-DN,,40.55,B,2006-09-15,2021-09-28,,1
CW-TITRL-03,contact_wire,TRD,TI-TRL-DN,,38.14,B,2007-02-27,2021-11-24,,1
CW-TITRL-04,contact_wire,TRD,TI-TRL-DN,,34.24,A,2004-10-27,2019-08-16,,1
INS-TITRL-01,insulator,TRD,TI-TRL-DN,,32.56,C,2017-01-07,2025-06-13,,0
INS-TITRL-02,insulator,TRD,TI-TRL-DN,,41.51,C,2015-10-29,2025-11-12,,1
INS-TITRL-03,insulator,TRD,TI-TRL-DN,,37.06,B,2019-06-20,,,1
MST-TITRL-01,mast,TRD,TI-TRL-DN,,37.76,C,1997-12-05,2023-06-09,,1
MST-TITRL-02,mast,TRD,TI-TRL-DN,,33.56,B,1986-05-13,2014-08-26,,0
MST-TITRL-03,mast,TRD,TI-TRL-DN,,40.35,B,1992-02-07,2025-03-24,,0
MST-TITRL-04,mast,TRD,TI-TRL-DN,,38.79,B,1985-10-24,2024-10-18,,1
MST-TITRL-05,mast,TRD,TI-TRL-DN,,39.34,C,2008-11-10,,,0
RL-TITRL-01,rail,ENG,TI-TRL-DN,,36.48,B,2023-08-01,,259.5,0
RL-TITRL-02,rail,ENG,TI-TRL-DN,,34.53,C,2005-06-28,2022-09-10,287.0,1
RL-TITRL-03,rail,ENG,TI-TRL-DN,,32.22,B,2023-08-15,,140.5,0
RL-TITRL-04,rail,ENG,TI-TRL-DN,,35.65,B,2023-06-29,,595.1,0
RL-TITRL-05,rail,ENG,TI-TRL-DN,,35.80,C,2007-03-24,2026-01-20,790.5,0
RL-TITRL-06,rail,ENG,TI-TRL-DN,,37.71,B,2011-12-27,2023-10-16,271.7,0
RL-TITRL-07,rail,ENG,TI-TRL-DN,,32.84,B,2009-11-27,2020-08-29,815.8,2
RL-TITRL-08,rail,ENG,TI-TRL-DN,,36.43,B,2015-06-21,2023-12-17,389.1,2
SG-TITRL-01,signal,SNT,TI-TRL-DN,,31.19,B,2013-09-24,2024-11-12,,1
SG-TITRL-02,signal,SNT,TI-TRL-DN,,32.51,B,2021-03-19,,,2
SG-TITRL-03,signal,SNT,TI-TRL-DN,,31.13,B,2026-01-22,,,0
SG-TITRL-04,signal,SNT,TI-TRL-DN,,33.66,B,2009-04-23,2021-03-24,,1
SG-TITRL-05,signal,SNT,TI-TRL-DN,,31.20,A,2017-06-13,,,0
SL-TITRL-01,sleeper,ENG,TI-TRL-DN,,33.58,B,2012-01-09,2026-04-15,588.4,1
SL-TITRL-02,sleeper,ENG,TI-TRL-DN,,35.13,B,2025-04-29,,210.9,3
SL-TITRL-03,sleeper,ENG,TI-TRL-DN,,34.44,C,1992-05-04,2015-03-15,110.2,0
SL-TITRL-04,sleeper,ENG,TI-TRL-DN,,31.91,C,2004-03-18,2022-10-20,707.6,0
SL-TITRL-05,sleeper,ENG,TI-TRL-DN,,34.18,B,2025-08-06,,1408.2,3
TC-TITRL-01,track_circuit,SNT,TI-TRL-DN,,36.47,C,2018-04-08,2026-06-05,563.6,0
TC-TITRL-02,track_circuit,SNT,TI-TRL-DN,,38.21,B,2021-06-26,,113.5,2
TC-TITRL-03,track_circuit,SNT,TI-TRL-DN,,33.08,B,2016-10-10,2026-04-09,121.6,1
TC-TITRL-04,track_circuit,SNT,TI-TRL-DN,,33.08,C,2020-12-05,2026-05-08,210.9,0
